"","FattyAcid","D1m_PreD.padj","D1m_PreD.FC","D1m_NonD.padj","D1m_NonD.FC","D1m_Dexit.padj","D1m_Dexit.FC","D1m_D6d.padj","D1m_D6d.FC","D6d_PreD.padj","D6d_PreD.FC","D6d_NonD.padj","D6d_NonD.FC","D6d_Dexit.padj","D6d_Dexit.FC","NonD_PreD.padj","NonD_PreD.FC","NonD_Dexit.padj","NonD_Dexit.FC","PreDY_Dexit.padj","PreDY_Dexit.FC","NfurY_NfurO.padj","NfurY_NfurO.FC","Nfur_Ast.padj","Nfur_Ast.FC","D6d.mean.FC","D1m.mean.FC"
"SM(d20:0/24:2)","SM(d20:0/24:2)",0.0190981517666659,1.26632619908648,0.0121487882950987,1.4914598118281,0.0138356316901852,1.39154513573359,0.495303846159444,0.197649595853206,0.012753649652487,1.06867660323328,0.00178066627916785,1.29381021597489,0.000124847540553743,1.19389553988038,0.503935602638399,-0.225133612741616,0.629455986459472,-0.0999146760945102,0.655525057344165,0.125218936647106,0.0551723875006618,-1.35319615160748,0.979601703409813,-0.00707657157411301,1.18124340960409,1.37889300545729
"SM(d20:0/24:4)","SM(d20:0/24:4)",0.802627183599997,0.125077824430943,0.000195832872973984,2.41127985772082,7.01249616065354e-05,2.01696166857596,0.648323958920342,-0.243565635036475,0.577264632673911,0.368643459467417,0.0615174772984077,2.6548454927573,0.0666763177740414,2.26052730361244,0.114988330229575,-2.28620203328988,0.0564291855284551,-0.394318189144861,0.11515739084306,1.89188384414502,0.313635025628985,-1.37085749343833,0.0569046040883328,4.2789074353664,1.51174447611236,1.26817884107588
"SM(d20:0/24:5)","SM(d20:0/24:5)",0.0109451723784003,0.836643827803344,0.808806876628583,-0.0632116976573746,0.838571203846365,-0.0580352454792867,0.53499033768234,-0.140034263987788,0.0179135264324737,0.976678091791132,0.771883772047113,0.0768225663304137,0.768711456303565,0.0819990185085015,0.123706691744703,0.899855525460718,0.994819311333648,0.0051764521780877,0.112362758288569,-0.894679073282631,0.324724643835545,-0.860163262652226,0.189342330299399,-0.313651034184756,0.526750329060773,0.386716065072985
"SM(t18:0/15:0)","SM(t18:0/15:0)",0.551301920106715,0.482952395083036,0.078532712766473,2.38085757147011,0.0838720436961754,2.27319786444885,0.896994342723111,-0.0741904861535387,0.308224000604795,0.557142881236575,0.00371286659172539,2.45504805762365,0.00325492756259088,2.34738835060239,0.150870699240695,-1.89790517638707,0.915354772996146,-0.107659707021255,0.158212755962538,1.79024546936582,0.863280035065507,-0.103682572380052,0.145234139891293,1.51552052637077,1.50609546943011,1.43190498327657
"SM(t18:0/16:0)","SM(t18:0/16:0)",0.000209166949885335,1.89908744569528,0.000246529458361397,1.52869017608803,7.01249616065354e-05,1.65288309906175,0.105399936653756,0.19047508388949,0.000657240704986138,1.70861236180579,0.00094972248036447,1.33821509219854,0.000301838264860857,1.46240801517226,0.152455002949515,0.370397269607254,0.600059287289006,0.124192922973728,0.26468216876449,-0.246204346633526,0.116396885357836,-0.789552591689401,0.0128113495600776,2.06154638697213,1.52341372700217,1.71388881089166
"SM(t18:0/22:0)","SM(t18:0/22:0)",3.56509529230943e-05,2.74904628530399,0.000246529458361397,4.61149471310781,9.10169961260688e-05,4.06424579645276,0.00212022702533943,0.852958968996361,0.00175237704830872,1.89608731630763,0.00260230297797664,3.75853574411145,0.00174602552692539,3.2112868274564,0.0576157801410734,-1.86244842780383,0.0995677702865664,-0.547248916655051,0.0437113644892579,1.31519951114878,0.168140773174337,-1.02237896774811,0.0128113495600776,3.99960229752625,2.82731153020954,3.6802704992059
"SM(t18:0/24:0)","SM(t18:0/24:0)",0.00163111449843735,3.1517057295813,0.00152675972775323,5.93569314964061,0.00115800610293043,4.27190143884202,0.00887342625393028,1.00297300560593,0.00373793823998898,2.14873272397538,0.00453425666855218,4.93272014403468,0.00372642350583358,3.26892843323609,0.0759057329739488,-2.78398742005931,0.0495423494719326,-1.66379171079859,0.11515739084306,1.12019570926071,0.458612211533735,-0.906994259072844,0.0442519820687846,2.52804052526023,3.54072643400503,4.54369943961095
"TG(12:0/12:0/12:0)","TG(12:0/12:0/12:0)",0.551301920106715,0.491380384353421,0.126430482047348,1.89275232620071,0.128582547652393,1.80628027440022,0.697461504810599,0.320945212349042,0.773203181220455,0.170435172004379,0.0753450619663978,1.57180711385167,0.0819776178165241,1.48533506205118,0.115447281812603,-1.40137194184729,0.88980214458917,-0.0864720518004918,0.118470580410769,1.3148998900468,0.363631585626833,-1.043180715862,0.0682232822657524,-1.43925373460488,0.871121142928025,1.19206635527707
"TG(12:0/12:0/14:0)","TG(12:0/12:0/14:0)",0.520839703533175,0.391911468895188,0.0642607319520643,1.85481783296174,0.0656232435836161,1.76631129583415,0.629393777336161,0.293058903982458,0.857335543168962,0.0988525649127304,0.0509230070076499,1.56175892897928,0.0526359419817088,1.4732523918517,0.113493303068209,-1.46290636406655,0.861207036568186,-0.0885065371275849,0.109388666147628,1.37439982693897,0.360939526336554,-1.00182646690935,0.037806373401397,-1.44764250475776,0.830305746946005,1.12336465092846
"TG(14:0/14:0/18:3)","TG(14:0/14:0/18:3)",0.427268190800368,-0.616760036021983,0.00490810358165677,2.35232769267827,0.00550768687820278,1.84174765685838,0.487997583838801,-0.941888197276331,0.750862067722171,0.325128161254347,0.133019065614409,3.29421588995461,0.142116379043446,2.78363585413471,0.128767441936321,-2.96908772870026,0.0600797593437052,-0.510580035819893,0.131382347954604,2.45850769288036,0.348029502191788,-1.82310953028252,0.0959665837725253,2.84781120673066,1.80967202560448,0.867783828328144
"TG(14:0/14:0/22:6)","TG(14:0/14:0/22:6)",0.421163508896894,-0.546312261948401,0.00540406415269181,2.24513685315222,0.00596348800742015,1.97724655738715,0.495303846159444,-0.794117131822419,0.791506410227575,0.247804869874018,0.11840926648552,3.03925398497463,0.121988992143992,2.77136368920957,0.115147245088706,-2.79144911510062,0.357428774541022,-0.267890295765061,0.11515739084306,2.52355881933556,0.345900540363108,-1.78124221760629,0.0706600883292425,3.38163774027937,1.64352942742432,0.849412295601909
"TG(14:0/18:3/22:6)","TG(14:0/18:3/22:6)",0.37998596294797,-0.656822545500015,0.00737695200132952,2.13519631737628,0.00919027591843881,1.82453763396075,0.503255803995419,-0.835934890399625,0.861238113799144,0.179112344899611,0.135658539402527,2.9711312077759,0.142116379043446,2.66047252436037,0.119640849242815,-2.79201886287629,0.257259711019314,-0.31065868341553,0.118985514141764,2.48136017946076,0.362793438192929,-1.64021981936782,0.0682334054499356,5.11784909759695,1.57512177633776,0.739186885938133
"TG(14:0/22:6/22:6)","TG(14:0/22:6/22:6)",0.759293181129097,-0.178120816302162,0.00547065322118967,1.95688821027087,0.00738949113276991,1.53609151377867,0.503255803995419,-0.731504628036647,0.569490752267185,0.553383811734485,0.127197781841569,2.68839283830752,0.140594866159655,2.26759614181531,0.115607202046084,-2.13500902657303,0.0787859432944695,-0.420796696492204,0.121844653249891,1.71421233008083,0.339994548647189,-2.13442771333516,0.0585682995706964,4.61005816485777,1.620888325021,0.889383696984354
"TG(15:0/14:0/22:6)","TG(15:0/14:0/22:6)",0.420575162728396,-0.557682164414894,0.00371834391496518,2.07026764060365,0.00376173432806037,1.80005235208487,0.495303846159444,-0.75881768691401,0.831886468384444,0.201135522499116,0.117537365772518,2.82908532751766,0.121988992143992,2.55887003899888,0.119640849242815,-2.62794980501855,0.249767368341588,-0.270215288518788,0.118985514141764,2.35773451649976,0.348749394881635,-1.73103843147512,0.0706600883292425,3.68248125939439,1.51511042500839,0.756292738094378
"TG(15:0/16:0/22:5)","TG(15:0/16:0/22:5)",0.328534037094196,-0.640066986017796,0.00246086590421695,1.97793746564094,0.00201278559837302,1.60979255996314,0.486766606797863,-0.736715806863131,0.902164578684565,0.0966488208453351,0.101681175117388,2.71465327250407,0.10918185975119,2.34650836682627,0.113493303068209,-2.61800445165873,0.0653235792089933,-0.368144905677794,0.109912399605724,2.24985954598094,0.363631585626833,-1.44820375558975,0.062914086201695,3.42400979428996,1.4056510466747,0.668935239811572
