m.z	class	FattyAcid	nfur.NonD.2	nfur.NonD.3	nfur.NonD.4	nfur.Dexit.1	nfur.Dexit.2	nfur.Dexit.3	nfur.Dexit.4	pvalue	padj	FC
790.5407	PE	(18:0/22:6)	0.744366413094857	0.768120516584469	0.773672210319014	0.781436168323905	0.865892980138337	0.751019995902073	0.870103466420435	0.163655182317121	0.27990231578841	-0.100644447106949
734.4783	PE	(14:0/22:6)	0.0134928761112742	0.0143544638547273	0.0143167052141076	0.00826384637784984	0.00917472930584792	0.00780299426976663	0.00949452498487531	0.000112684896876536	0.00441519914125337	0.694615209595358
760.4929	PE	(16:1/22:6)	0.0500040049802773	0.0506730887588452	0.0531381384254375	0.0362838027469636	0.0381837999204629	0.0348429663070417	0.0404086703082895	0.000283207200487917	0.008718735957878	0.453976255166688
776.5629	PE	(18:1e/22:5)	0.00721150087666881	0.00811247056442398	0.00788714549912704	0.00881162242531065	0.00999195629012245	0.0101248284223941	0.00924057213389421	0.0072699523705249	0.0416513959990447	-0.302547158571507
764.5245	PE	(18:0/20:5)	0.107300749354253	0.11559587425931	0.112410396342649	0.154672698048955	0.167037681616189	0.136076071161093	0.165737101911847	0.00567694995673249	0.0382307098648703	-0.479923870035693
722.5151	PE	(16:1e/20:4)	0.020645090618019	0.0205075695067982	0.0205400263170841	0.0281059577002248	0.0343750019741975	0.0331379594371373	0.0337781434262583	0.00377361109730646	0.0318907133909625	-0.653595991889601
648.462	PE	(11:0/18:0)	0.000621923214076037	0.000648711655130376	0.000704072121333975	0.00117113620262647	0.00166297857597079	0.00090885255736114	0.00135752528242505	0.0286873353174295	0.0915869742356452	-0.95396049334403
710.4777	PE	(18:4/16:0)	0.00271087773383457	0.00271087228834386	0.00260907226464047	0.00193370557621196	0.00168833403305398	0.00192772487812094	0.00183293625930643	9.80279944324047e-05	0.00441519914125337	0.53643653316035
738.5094	PE	(16:0/20:4)	0.0438071333712001	0.0478883660907609	0.0469513853498372	0.0449332512638045	0.0448995816712647	0.040045509959796	0.0463898401491313	0.299442110064777	0.440476277945116	0.0686806136100923
714.5091	PE	(16:1/18:1)	0.059318324049037	0.0549965657220053	0.0581030330452412	0.0452862717573386	0.0467934550925637	0.0388839109607594	0.0478998319102622	0.00360427868946802	0.0317029411257289	0.362088481566446
792.5557	PE	(18:0/22:5)	0.0814675154836253	0.0832591664943203	0.0842103906460239	0.08460091326488	0.0959557566318495	0.0819892565468715	0.093230778570729	0.172540561737778	0.293932735608626	-0.100153454141602
800.6202	PE	(18:1/22:0)	0.00257650690723899	0.00263368891300711	0.00249609737548276	0.00274513822314429	0.00294332733606621	0.00312935907794317	0.00299944525584394	0.0107198671463083	0.0495423494719326	-0.201750292073712
748.4923	PE	(15:0/22:6)	0.00718542625946743	0.00722878829412892	0.00697850784466949	0.00462017903970898	0.00467569783024201	0.00451362996007793	0.00495705070344372	5.819464858791e-06	0.00250818935413892	0.603993556264183
756.5583	PE	(19:1/18:1)	0.00261740047226219	0.00238403295249796	0.0023299765662905	0.00272126187015668	0.00274090174072808	0.0027571354010254	0.00260505974654882	0.0811416967621313	0.173990404499894	-0.147081470003571
820.5882	PE	(20:0/22:5)	0.00431105766455909	0.00383935111239212	0.00399407115212182	0.00357697728131078	0.00401099660118253	0.00405512763693052	0.0038273549468755	0.361658089429958	0.495824827288203	0.0658224440020582
620.4307	PE	(11:0/16:0)	0.000482958799032861	0.000497682504977405	0.000642406447630244	0.000375973769302104	0.000478070035760176	0.000342366144733194	0.000400596332769933	0.0868003859841067	0.183387089995833	0.438372957006978
720.4986	PE	(16:1e/20:5)	0.082228773365027	0.111801073364017	0.0972299512932512	0.134041571095533	0.135669991151506	0.143893996510218	0.131451145159638	0.0344529248338622	0.0995677702865664	-0.489062243342481
686.5148	PE	(16:1e/17:1)	0.00254037102253862	0.0026899601161478	0.00245373026796423	0.00204612632008368	0.00235475084152134	0.0036648981998903	0.00230243669836818	0.938842164769242	0.963430888132246	-0.0171886782750886
766.5411	PE	(18:0/20:4)	0.0461836853489145	0.0445016506615364	0.0442607577444181	0.0846386345079082	0.0960571346251117	0.0815113938712188	0.0970105970259928	0.00122091148763918	0.0202389558143265	-0.997437964490458
728.5257	PE	(17:1/18:1)	0.0112804962096299	0.00971107942069003	0.00940784154512593	0.00877117612812259	0.00859341265040054	0.00886055224605467	0.00848964754151058	0.126258634988589	0.236597702956877	0.223530778948677
808.4941	PE	(20:5/22:6)	0.0123052108541716	0.018252112579232	0.0161237125835944	0.017653095946153	0.0151995696535455	0.019832659417308	0.0156321744440687	0.503668853911663	0.629455986459472	-0.134381091609163
662.4776	PE	(16:0/14:0)	0.00834387750443618	0.00931071859363087	0.00869110733067639	0.00498606617703419	0.00532577117110444	0.00485166230645319	0.00559009994324274	0.000955059381372229	0.0185188358809234	0.759243613686486
716.5246	PE	(16:0/18:1)	0.0263550253686589	0.0278208799711053	0.0278880068451877	0.0221795269506012	0.0235849375535697	0.0199000186335168	0.0235537708482404	0.00504069095637022	0.0368226746134841	0.294446517268571
736.4938	PE	(16:0/20:5)	0.0545666521457909	0.0607861678748478	0.0602372523107708	0.0494734819239163	0.049747356700013	0.0474438300597774	0.0504493785093846	0.0329421219057043	0.0979977152855796	0.248218185388863
746.5135	PE	(16:1e/22:6)	1.08629261753104	1.19041004435375	1.21292670480673	0.874991112613507	0.935294951854086	0.871784060680955	0.939353853477504	0.010309465534919	0.0488283477532975	0.361554224914949
712.4936	PE	(16:0/18:3)	0.0112332719456178	0.00515334972579698	0.00598306419581786	0.00754167912395323	0.00687163346066385	0.00672795431281606	0.00689205532934209	0.836127778747717	0.897798796032373	0.0894397681806334
686.4774	PE	(14:0/18:2)	0.00286579547096757	0.00268329242840401	0.0028242476198029	0.00178854845994853	0.00199759496266201	0.00161214340738105	0.00215452387348779	0.00202491565969769	0.0244839154268948	0.563826305297591
772.5298	PE	(18:2e/22:6)	0.199111154095211	0.223935597038349	0.22450913913042	0.220860367724278	0.207142987584314	0.211611369076017	0.205318707909568	0.649102362524586	0.768579995187078	0.031204532043252
770.5716	PE	(20:1/18:1)	0.0278426714849651	0.0241143074828045	0.0250343602471274	0.0256517517718446	0.0265965817214314	0.0218080103728414	0.0261618456663507	0.714774800931455	0.823213434608285	0.0346611895548847
718.5405	PE	(18:0/16:0)	0.0240968042982388	0.0242057843002076	0.0249171796166126	0.0172835860425197	0.0177703605117771	0.0190436358517911	0.0183444048685537	4.51340899395007e-05	0.00417699727370364	0.430444582166056
698.5137	PE	(16:1e/18:2)	0.00553282721609857	0.00420370846149597	0.00643448555573033	0.004630688000123	0.00604433493064073	0.00596253475089431	0.00576774130246516	0.790257925097056	0.875581402871031	-0.0553916883114939
829.7137	SM	(d19:0/24:1)	0.00086046683235395	0.000627552773191177	0.000686290959738423	0.00111414885502165	0.00130338679673064	0.00127227952600214	0.00126305685489245	0.00543865662604189	0.0378074355778073	-0.772669826404235
787.6717	SM	(d18:1/22:0)	0.0908986581394541	0.0940025670065389	0.0984949697242133	0.0795679267108303	0.095337202374515	0.0981537996150363	0.0925399405631272	0.543396877948376	0.66724801822151	0.0475962783687945
797.6546	SM	(d18:1/23:2)	0.000378426685245247	0.000853944170755727	0.00086115313813734	0.000692324976187502	0.000732472087919748	0.000961003083965732	0.000708084293186072	0.693272112534753	0.809756857730294	-0.148448359768905
801.6871	SM	(d18:1/23:0)	0.00350931733050774	0.00304048077601702	0.00335227851887922	0.00398556432880689	0.00447249141829184	0.00430385620514776	0.00440409993112115	0.00426015876356387	0.0335117086843374	-0.3787143844516
725.5589	SM	(d18:1/18:3)	0.0360997444853201	0.0342349923408331	0.0331404763421631	0.0340502615557467	0.0451583160156465	0.0230160666896988	0.0458204086867077	0.674385767383056	0.796329495183828	-0.10171356249826
685.5304	SM	(d18:2/15:1)	9.88127114659375e-05	0.000150186760473666	0.000145712321906022	0.000128506226647606	0.000152723641691662	0.000155729341993808	0.00015362964029927	0.438063486533273	0.569011480169865	-0.166316994607008
815.7032	SM	(d18:1/24:0)	0.039457117509203	0.0302220921945917	0.0328886543560369	0.0376707114879498	0.0463141675209631	0.037176144568569	0.0455268221772064	0.103687193530517	0.204148461618982	-0.285532627737187
833.7101	SM	(t18:0/24:0)	5.64983915533605e-05	7.69751702653459e-05	0.000135822878874068	0.000206281487403433	0.000362023786347541	0.000221969384064424	0.000347406489662027	0.0109865000898912	0.0495423494719326	-1.66379171079859
675.5453	SM	(d14:0/18:1)	0.102076249240366	0.116208985686142	0.132628014417232	0.108678482681671	0.116519347813777	0.120698037975149	0.118104892489221	0.924292966403677	0.957620837788425	0.0120247481527005
713.5595	SM	(d18:2/17:1)	0.000566698978502378	0.000249118397877842	0.000244559543822788	0.000705776559370654	0.000723132062414913	0.000707050423566042	0.00082917202014362	0.058787533316883	0.141549870723892	-1.06848120282496
721.5864	SM	(t18:0/16:0)	0.00322620720946937	0.00283322686424531	0.00369012617067712	0.00230166804149625	0.00329737446746667	0.00304773317350375	0.00328040968010398	0.469187888205093	0.600059287289006	0.124192922973728
711.543	SM	(d17:1/18:3)	0.00948300230789043	0.00625596107717473	0.00700988076448489	0.0093056193302388	0.00920693337868503	0.0100796527937769	0.0095571683356259	0.178583292505092	0.29949182517391	-0.33082863341613
841.7194	SM	(d20:0/24:2)	0.00250748709953162	0.00317099852504256	0.00327484334781406	0.00272367842482621	0.0033814280283609	0.00341957935297938	0.00326914471037064	0.50385688011257	0.629455986459472	-0.0999146760945102
647.515	SM	(d18:1/12:0)	0.00049533946029036	0.000661306245466121	0.000717154904829565	0.000702246261002676	0.000758585565848704	0.000679426477353033	0.000747561706360465	0.278491871045288	0.419685302169647	-0.208975881455175
699.5422	SM	(d18:2/16:1)	0.00830219434896407	0.00628640263973192	0.00756911877970965	0.00780283568147303	0.00961998923301758	0.00822114363564502	0.0103909085985204	0.114003024120287	0.217412846884264	-0.286547265492077
697.5272	SM	(d14:0/20:4)	0.0465859340078777	0.0504667414599583	0.0564466477004322	0.0513001826134814	0.0534134416208293	0.0511227111037206	0.052123978381073	0.802605324519164	0.886981781712204	-0.0230384431693703
813.6881	SM	(d18:1/24:1)	0.0300522550546816	0.0475148403328075	0.043120603026621	0.0317193330819293	0.0340404265654378	0.0472148993143856	0.0329845583863937	0.590170461965023	0.70853334013071	0.140750810147804
677.5604	SM	(d14:0/18:0)	0.0149573706860243	0.0126434959579014	0.015016311303977	0.0162638459858126	0.019655652100408	0.0195657369899687	0.021123299148944	0.0123098482647224	0.0525301445752016	-0.431032555737849
705.5921	SM	(d18:0/16:0)	0.0223521005156877	0.0188601285383179	0.0216915800027065	0.0187100664412806	0.0242033695168522	0.023493560896669	0.0267301329635398	0.299108860579485	0.440476277945116	-0.151171544188744
835.6701	SM	(d20:0/24:5)	0.0104724855696071	0.0167466059708707	0.0158135398240264	0.0121699262881768	0.0123896652968469	0.0208085510699856	0.0118031974702862	0.986668867162561	0.994819311333648	0.0051764521780877
661.5301	SM	(d18:1/13:0)	0.000656224290612018	0.000745518619912071	0.000796397044121865	0.00070284614998459	0.000746938258259589	0.000755986706968901	0.000759535095937126	0.856924758651229	0.911937212293037	-0.0168603475091172
741.5928	SM	(d18:2/19:1)	0.0183377368082324	0.0283595410559685	0.027193766793481	0.0260365445522255	0.0245860411702897	0.0398451553228356	0.0253821804761012	0.410366328723703	0.550990304298804	-0.233748137254246
731.6094	SM	(d18:1/18:0)	0.0106158678384031	0.00994874990573404	0.0106915661615607	0.00845399311197453	0.0092184592392327	0.0098820214177708	0.00966880413604464	0.0372913622331284	0.100462407766254	0.162974042878566
781.6235	SM	(d18:1/22:3)	0.00744595964700875	0.00993491562100208	0.0114283405643158	0.00824767442082456	0.00878602672466929	0.00943182469650446	0.00919126162407769	0.616462978480365	0.733965590400656	0.107391163347092
807.6368	SM	(d18:1/24:4)	0.00467048709275274	0.00852160555792165	0.00911699120331797	0.00707609326792558	0.00671567896199651	0.00758970571694398	0.00653488565760089	0.775462601169449	0.86586627229024	0.091557740474318
825.6841	SM	(d19:0/24:3)	1.86111013455807e-06	2.10093719226431e-05	1.22175483015831e-05	2.49492553163276e-05	2.55267073597485e-05	3.53687491942516e-05	1.68412397172948e-05	0.109949230016434	0.213459991608482	-1.13415045102609
799.6709	SM	(d18:1/23:1)	0.00158261666810002	0.0023172063454621	0.0024091314902963	0.00169294411273744	0.00170195541625976	0.00222784877127145	0.00166453851093439	0.408787411274711	0.550585544560626	0.207056673272797
759.6405	SM	(d20:0/18:1)	0.0215436719435831	0.0286699426439108	0.0331550529100646	0.0232359082632432	0.0254037170376115	0.0288687766102948	0.0270303593510702	0.681525837071216	0.800794096717783	0.088576711658864
809.6537	SM	(d18:1/24:3)	0.0335251392009472	0.0336999421130121	0.0372574918050488	0.0304073566765536	0.0348714334507993	0.0412124012020918	0.033713561174052	0.934373669962517	0.961133775068842	-0.00923542170376677
805.6805	SM	(t18:0/22:0)	0.000454108872186062	0.000489891898810618	0.000567103064932845	0.000631750304721565	0.000883595324351153	0.000605014540070693	0.000823867458445526	0.036500481914797	0.0995677702865664	-0.547248916655051
717.5917	SM	(d17:0/18:1)	0.00995739271179497	0.00549765207301885	0.00768245542869185	0.0117856529050673	0.0123593028308087	0.0149233603562496	0.0137398432242613	0.0300276658951798	0.0937820579769746	-0.775490352954053
707.5717	SM	(t18:0/15:0)	0.000576965421312498	0.000166250457151654	0.000222967130911379	0.000313145906089544	0.000334854862355044	0.000370888464034117	0.000369166595024223	0.864383741553205	0.915354772996146	-0.107659707021255
785.6569	SM	(d18:1/22:1)	0.0129342365532514	0.0223634806838601	0.0240228015393109	0.0186613466779224	0.0182064318939012	0.0227020386155617	0.0178507869805007	0.91714107586015	0.952500731796927	0.0308511478974583
773.6562	SM	(d18:1/21:0)	0.00212404730439848	0.00227544171956188	0.00263198808112709	0.00262122699339729	0.0029172310083524	0.00312322169585676	0.00275815157139224	0.0523848997609653	0.130508045069226	-0.284604141634647
703.5769	SM	(d18:1/16:0)	0.287505622997681	0.299377906777717	0.322550535827805	0.256667783728888	0.300985509437094	0.285451777679485	0.313899522294365	0.426339694290595	0.56713706246681	0.0676838582456863
819.6355	SM	(d19:0/24:6)	0.00228223668240834	0.00236156963612897	0.00224889674326616	0.00237810488175514	0.0025831708796294	0.00235037752024828	0.0028144640285089	0.115214924154585	0.218756089474123	-0.139901833318125
837.6841	SM	(d20:0/24:4)	0.0115275907511295	0.00990580929451406	0.00973021913228628	0.0118311181978341	0.0146993325699722	0.0133269807490745	0.014754586894847	0.0149255850353686	0.0564291855284551	-0.394318189144861
854.5696	PC	(20:4/22:6)	0.0384581625425975	0.0386155106888005	0.0398847631944227	0.0345332486754246	0.0332984685331435	0.0397610438395432	0.0329470019034803	0.0888201278372695	0.185116841616059	0.15005505867028
690.5451	PC	(12:0e/18:1)	0.00196170493005586	0.00256906836314812	0.00208100998817233	0.00270109146395092	0.0032337122148176	0.00326431400873573	0.00332424676593298	0.0158847656044055	0.0590201204784376	-0.50647335864332
698.478	PC	(10:0/20:4)	0.000187562481477973	0.000178566726311576	0.000182017292762616	0.000137247938264483	0.000124259161287523	0.000111854791164565	0.000120096321080841	0.000398092958584668	0.0103888495144575	0.566671110238204
852.553	PC	(18:2/22:6)	0.0167094517548804	0.0137457071075935	0.0149368739704069	0.0136718876704051	0.012701229011554	0.0135062761634149	0.0126035160499122	0.134262288110826	0.247295069127205	0.205628914160597
714.5094	PC	(11:0/20:3)	0.000486182491468352	0.000561921974156719	0.000581476492462617	0.000471940145636952	0.000463176513980679	0.000497604621059198	0.000491092644495223	0.157696679337242	0.276289710546143	0.175569260940159
846.6009	PC	(19:1/22:6)	0.0115590787842595	0.0144346430202145	0.0138757305492323	0.010121142955004	0.00995820063742124	0.0124003664904979	0.0100898558561255	0.0718839126694019	0.157268864774174	0.320498908167321
728.5242	PC	(14:0/18:3)	0.0104366594215276	0.0097894080096945	0.00988988453767593	0.00929876139895723	0.00827553018401868	0.00935372705077634	0.00838965246535167	0.0190284444507924	0.0672234390023895	0.18517515006618
678.5084	PC	(16:0/12:0)	0.0228484570370003	0.0284921601843207	0.0262589859786997	0.0165881594819933	0.0172476358385599	0.0169350190171375	0.0170971242749332	0.0315533010974276	0.0960774207097505	0.60835658051224
822.603	PC	(19:1/20:4)	0.0160637359313563	0.0152885467922272	0.0154429817161092	0.016642512866195	0.0170319432946288	0.0148941097614672	0.0156921818881492	0.430490068248873	0.567875931336317	-0.042537730281718
828.5547	PC	(18:3/22:6)	0.0353076759115027	0.0202744826389705	0.0222822594860501	0.0266014491721147	0.0230908319881006	0.0249487940075644	0.0230440339070038	0.777473242224605	0.865868132813449	0.0878630476083421
888.6513	PC	(22:1/22:6)	0.00269726519882581	0.00380861950664658	0.00391006531999443	0.00483411693199053	0.00471837837485563	0.00531496256098179	0.00442099501163531	0.0538192340266488	0.132624420138523	-0.473905498900916
814.5764	PC	(18:3e/22:6)	0.000933975872468467	0.000610018418161083	0.000658973595803649	0.00103115491214215	0.000733826760721347	0.000972438425951433	0.000725341272469872	0.361739358280877	0.495824827288203	-0.23743700703692
730.5401	PC	(16:1/16:1)	0.117783482129814	0.103175314176542	0.108798189758299	0.0875246484531841	0.0892500558870851	0.0871627390303874	0.0901915277195175	0.0342545946744259	0.0995677702865664	0.312165848667031
808.5861	PC	(16:0/22:5)	0.376633840803854	0.371458813340203	0.369371981654349	0.415248683510594	0.444433709766637	0.354046267486258	0.425027496066372	0.152223936841576	0.271285956931645	-0.137334525982355
860.618	PC	(20:1/22:6)	0.0635556125146766	0.0731042201572383	0.0781630514949071	0.0733718373318219	0.0758214819287216	0.0716549530134801	0.072289187943905	0.735916216436355	0.834683919168603	-0.0333921577568057
818.6074	PC	(18:1e/22:6)	0.0133561888286949	0.0153364444614834	0.0159390633307626	0.0187431750376647	0.0168108987873755	0.0182858810413355	0.0169580300890649	0.0445870043666401	0.115071849592945	-0.250602149813421
866.6643	PC	(20:0/22:4)	0.000978773504295818	0.00094740383645488	0.000880085441010074	0.000839015739146401	0.00109553166594518	0.0011336640427601	0.00100883314915902	0.306189122969647	0.44433505723878	-0.123836127694302
820.5882	PC	(17:0/22:6)	0.0463077358589364	0.0402974171116547	0.040368716534758	0.0430889342487739	0.0399980282910779	0.0412891377172462	0.038602653081258	0.527311568677657	0.653078408333535	0.0548852281128769
766.5759	PC	(16:1e/20:4)	0.0393044423448433	0.0573403184262535	0.055732325290107	0.0721342909328683	0.081248748756066	0.0705176861304262	0.0766055222380126	0.036038159357428	0.0995677702865664	-0.564711516501017
718.5403	PC	(15:0/16:1)	0.0511390124706514	0.0453265344096182	0.0442432751652812	0.0392898500132604	0.0382635881093744	0.0378344555767573	0.0388835058658633	0.0571051335008337	0.138271418757637	0.282279658688045
692.5611	PC	(14:0e/16:0)	0.00353684424608839	0.00501183138644447	0.00468478848451491	0.00480235244739463	0.00522478473288193	0.00570642300964893	0.00523054748294165	0.19533159106948	0.317881663976627	-0.248693160005734
726.5098	PC	(12:0/20:4)	0.00346912155565462	0.00329086940934269	0.00326885775238534	0.00283683907092351	0.00263032512151831	0.00232959065726779	0.00251799345958295	0.00210186744964062	0.0244839154268948	0.374484879168954
892.6799	PC	(24:1/20:4)	0.000608634638698102	0.000543708447146434	0.000521662570307485	0.000502135998742924	0.000621809513696316	0.000638300842498921	0.000608027678954857	0.430847864378134	0.567875931336317	-0.0867119609312379
742.5406	PC	(15:0/18:3)	0.0130102054049175	0.0103945367625413	0.0101323854989642	0.0100651748069123	0.0105714951526129	0.00858228831679262	0.0106063051073924	0.320572927002664	0.457506395821683	0.167112728842998
702.5443	PC	(16:2e/15:0)	0.00050129166886229	0.000456287471658406	0.000452495325427864	0.000576120180407132	0.000651274698048919	0.000746723794369673	0.000699567219248523	0.00743029534515444	0.0416513959990447	-0.508021133234577
890.6667	PC	(22:0/22:6)	0.0024412588985863	0.00194383771078006	0.00198565736294798	0.00211863222417978	0.00248045380801369	0.00241562165344056	0.00225100750933569	0.359143750652159	0.495824827288203	-0.125400714827441
878.5709	PC	(22:6/22:6)	0.0886052362297455	0.0870618007058091	0.0934890060109816	0.0652155372639915	0.0609109505800965	0.0746962509622044	0.0633367018817188	0.00143445173652275	0.0219527204394515	0.442071344902488
788.6186	PC	(18:0/18:1)	0.468929184648028	0.502443666737914	0.497875516764721	0.576730124772309	0.679538174675194	0.604725220738147	0.660500858137805	0.00557845035371114	0.0381636841658651	-0.364163213558442
834.603	PC	(18:0/22:6)	0.396280288221785	0.421281319470414	0.425671296462458	0.409623030647594	0.431459652697086	0.384506799543295	0.408964698279605	0.681882676323495	0.800794096717783	0.0202368924427293
764.5577	PC	(14:0e/22:6)	0.0615928871240955	0.0649247942360167	0.0578338857924437	0.0446580491222703	0.0473903909843651	0.0428963650553369	0.0486574994345214	0.00450847080670983	0.0346991235302131	0.420913012222258
734.5719	PC	(16:0/16:0)	0.633242801772198	0.616626627485291	0.607266629594341	0.44917149441415	0.4759596258184	0.484613608053382	0.486820593694517	5.81484539262688e-05	0.00417699727370364	0.384727952043069
880.5867	PC	(22:5/22:6)	0.0802040180580702	0.0821830677049943	0.0898168730430291	0.0511815258185562	0.0511983631418105	0.0564569253826173	0.0519561149298043	0.00319169663415777	0.0299048097678695	0.673801946098437
692.5238	PC	(15:0/14:0)	0.015379969046588	0.0159792988903484	0.0149593484370691	0.0107757257751329	0.0115696832442165	0.0114655258179092	0.0115407147136859	0.000572716297006089	0.0129916170531381	0.445474631106927
884.6122	PC	(22:3/22:6)	0.00221235186178552	0.00182778761489066	0.00214849181421929	0.00142044638442936	0.00152106945957198	0.0010638448131944	0.00141421363201805	0.00842227360435275	0.0437349388370606	0.606478338764431
774.5089	PC	(22:6/14:2)	0.000352387555942478	0.000328285191310074	0.000326562271112396	0.000352638771741939	0.000305652952645724	0.000280042799800111	0.000294897424177458	0.190736293686197	0.314121100940917	0.122993676446422
792.5552	PC	(15:0/22:6)	0.0353335084318608	0.0346365330864202	0.0349037145786108	0.0294252608948981	0.0292709195384142	0.0304394109253201	0.0294361100908952	1.92381166688632e-05	0.00276387609476002	0.237931463711725
814.6338	PC	(20:0/18:2)	0.0925467635720909	0.0895915149432797	0.100470278226484	0.104153573325113	0.123871808039932	0.110936069362093	0.118400568364343	0.0136789917283002	0.0545893095823831	-0.279493917262567
766.5407	PC	(15:0/20:5)	0.0085025512510915	0.00883343852704006	0.00856428544897567	0.00839765714287832	0.00804548844652112	0.00853251359150257	0.00796906639827664	0.0666385658108976	0.151164325602615	0.0679574184030372
802.6341	PC	(16:1/21:0)	0.00917002739826251	0.00914087578715823	0.00893937891524976	0.0109534473499985	0.0128788082378791	0.0112807324473851	0.0123071090272148	0.0075378396471589	0.0416513959990447	-0.384189951493912
836.6195	PC	(18:0/22:5)	0.0185544061278841	0.0182741475781715	0.0181587211486275	0.0219569063997233	0.0246238642343533	0.0225496406722523	0.0213902543089143	0.00789077902594054	0.0423380365862482	-0.304111904734432
764.5248	PC	(22:6/13:0)	0.000599641721945227	0.000628658964828824	0.000613379610890193	0.000568108946019982	0.000532303370387773	0.00055202327045863	0.000540480674790289	0.00286694008506379	0.0280829812877839	0.163209418507235
744.5558	PC	(15:0/18:2)	0.0490045596186335	0.036409370609169	0.0373807273683705	0.0386023360415711	0.0367993062187455	0.0350886685508935	0.037032857008172	0.422849448090946	0.564235641260674	0.150343753558259
858.6017	PC	(20:2/22:6)	0.00824973394418062	0.00679077625278825	0.00752823902050566	0.00620186108680001	0.00594352054929404	0.00548976019774297	0.00585674173200137	0.0466041025206274	0.119561715395181	0.357201571976214
840.6504	PC	(16:1/24:2)	0.00238353492768987	0.00197993476349338	0.00224225964188774	0.00199687295238103	0.00247353682830855	0.00227171677295087	0.00222326525820649	0.808986497614032	0.88980214458917	-0.0256112778407101
746.5727	PC	(17:1/16:0)	0.178784147545804	0.156680840591507	0.1539814670489	0.148153903966244	0.148072543657069	0.154947430924854	0.148789228831091	0.232686064584884	0.363361209551033	0.121314748762986
702.5091	PC	(18:0/12:2)	0.00143624969123613	0.00147702343804354	0.00144934879573733	0.00124929665245539	0.00126533558185739	0.00114968798695655	0.00128400413629105	0.00281485827824157	0.0280829812877839	0.23329288050966
770.5708	PC	(17:1/18:2)	0.0172630156363037	0.017056852632738	0.0166954956531952	0.0188164816943532	0.0186483583697433	0.0181029956360863	0.0191163014244837	0.00163120096045038	0.0234349204651372	-0.134832550144879
778.5402	PC	(16:1/20:5)	0.0237461712305238	0.0216542501050376	0.0229058009497113	0.0223672976757612	0.022207555605467	0.020708073735129	0.0218818646968194	0.252788594675767	0.391913252896603	0.0633089966463699
800.6198	PC	(19:0/18:2)	0.0150950867534106	0.0140484419917208	0.0140611147962067	0.0144948670209587	0.015294061030524	0.0154280210890572	0.0150223484663664	0.190950646047611	0.314121100940917	-0.0644810704813642
818.5698	PC	(17:1/22:6)	0.038858672084273	0.0381381400952117	0.0408204157771062	0.0331861872277207	0.0330497096840276	0.0324837230651629	0.03312428652243	0.0130385070092695	0.0530150615188222	0.252757118645166
852.5561	PC	(20:5/22:6)	0.0492477101591282	0.0603251183580895	0.060282514395448	0.0469481857848408	0.0467968380218771	0.0489693198978206	0.0443822362791705	0.108184287350172	0.210983836415945	0.275560911944431
706.5397	PC	(16:0/14:0)	0.376895034427035	0.416329484519489	0.391875170936273	0.265976464855254	0.291285969651607	0.269073890127443	0.299011993025147	0.00147709719894222	0.0219527204394515	0.489674308819952
778.5391	PC	(16:1/18:2)	0.0375707294400956	0.0175329283005026	0.0198498047948684	0.027595862322851	0.0253907732657144	0.0216143843807682	0.0250195478157592	0.991228011194304	0.994819311333648	0.00458899180827483
700.4935	PC	(8:0/22:3)	0.000194508028858449	0.00019459437606173	0.000198938445768694	0.000182559133932733	0.000180174443143735	0.000151397253936855	0.000170163907925642	0.0362183467883872	0.0995677702865664	0.196336025051279
826.5405	PC	(18:4/22:6)	0.00711459252955997	0.0085044332020797	0.00840711147974151	0.0070711090913925	0.00702994657527101	0.00662100785988531	0.00663306485821158	0.111670952764567	0.214866877863966	0.227830891230316
704.5244	PC	(16:1/14:0)	0.0819867671743235	0.081436085596859	0.0815351055524689	0.0588070261021499	0.0607016919269252	0.0578635299598207	0.0599736749483062	1.79711411562934e-05	0.00276387609476002	0.46058039493749
720.5558	PC	(15:0/16:0)	0.0674038672073712	0.0649051786189602	0.0600799162677105	0.0478050905689825	0.0495968363354501	0.0572760586465242	0.0519317370912952	0.00972495633927734	0.0470950132834667	0.312155383056165
776.5254	PC	(22:6/14:1)	0.00480927583067749	0.00429295783361781	0.00445916125329049	0.00340529668350126	0.00347399900607327	0.00308897903009392	0.00343453346859393	0.00499538382150045	0.0368226746134841	0.432007770947962
566.3842	PC	(4:0/16:0)	2.73590387019828e-05	3.84000664218308e-05	5.00484056897864e-05	3.4402322672766e-05	2.85541354988481e-05	2.7292502787519e-05	3.97228736142546e-05	0.46032120676579	0.590471547964452	0.248567303866085
832.5856	PC	(18:1/22:6)	0.906553137890663	0.857895121823816	0.900784191574659	0.741517677061673	0.758545120169689	0.682091564079503	0.778732975638583	0.00233805640844399	0.0264138716704743	0.263269267658442
780.5551	PC	(25:1/11:4)	0.58220612458027	0.627642976311899	0.63816209538926	0.549698674612079	0.545208915029832	0.543358257903407	0.529520925833929	0.0425305724111414	0.112458139320257	0.184788138595742
844.6817	PC	(18:0/22:1)	0.00543695117252038	0.00443210864117848	0.00443967492986326	0.0051313805875347	0.00618473529242689	0.00603811795850649	0.00593539869681175	0.0638250904080742	0.149503336771087	-0.287754270818252
748.5887	PC	(16:0/17:0)	0.0169717323267471	0.0116311821680012	0.0117583904300762	0.0155224196875682	0.014763155869662	0.0173437427778011	0.0146515040410057	0.353524172194366	0.491512639405716	-0.210777675977947
