Compound	m.z	Retention.time..min.	Mode	Intensity	M27_KV_E	M12_EX_E	M9_EX_E	Y8_KV_E	M21_DEV_E	AY10_KV_E	AO13_KV_E	AO10_KV_E	M7_EX_E	AY3_KV_E	AY1_KV_E	M29_KV_E	AY2_KV_E	M8_EX_E	M18_D6_E	O9_KV_E	MA_M2_E	AO8_KV_E	M24_DEV_E	M4_D6_E	M5_D6_E	Y9_KV_E	O13_KV_E	O11_KV_E	M28_KV_E	O8_KV_E	M10_DEV_E	Y6_KV_E	M19_D6_E	M13_DEV_E	Y7_KV_E	AO3_KV_E	QC1	QC2	QC3	LipidIon	FattyAcid	Class	IonFormula	RT_LS	mz_LS	mscore	tscore
21.04_940.7353m/z	940.7353	21.04	Accucore_C18_pos	3919310.11	0.0293217592175711	0.00889301273132557	0.0109108756725058	0.0486179344534018	0.0127073033742662	0.00130780647447105	0.000751258995146504	0.00391185832023661	0.0105312328317904	0.000824675862290186	0.000737994166831646	0.0353774619911546	0.00269817134436292	0.0111112214771288	0.0480912481062269	0.385107157274194	0.0229521023860891	0.00581440268233565	0.0081676791444062	0.00897495803241263	0.0456920982586088	0.0180041144649383	0.0787086726763546	0.0636909688249387	0.0325462873019766	0.0695866543635213	0.00846541611618278	0.0217290537417862	0.0968141831280265	0.00658759093526787	0.047641580970569	0.00655896844681103	0.0355306897792998	0.0360953028568095	0.0359265051514638	TG(18:3/18:3/22:6)+NH4| TG(14:0/22:6/22:6)+NH4	(14:0/22:6/22:6)	TG	C61 H98 O6 N1| C61 H98 O6 N1	20.766| 21.1835261035147	940.73886547| 940.73886547	6.27229846464775| 25.1793364750466	0.430755137166464| 0.226065725857835
25.24_958.8823m/z	958.8823	25.24	Accucore_C18_pos	335985.95	0.00334568546342284	0.000970847623634555	0.00118775344772143	0.00438194428537148	0.000632693857289078	0.00059608704833366	0.000394903423970782	0.000838479648273489	0.000964821130540556	0.000783378232390416	0.000840051034688898	0.00267960764030651	0.000782829594432373	0.000875167647451991	0.00417473729307594	0.0384633422978464	0.00327241379459767	0.00129628405609126	0.000394791115648824	0.00136175381949576	0.00356455042911155	0.00118682959553849	0.00598106528213726	0.00489975386353442	0.00321113992189681	0.0073175277311596	0.000568494247888314	0.0010736086761324	0.00697348003956196	0.000526181903158155	0.00253671649188582	0.00129737629606737	0.00319768324920677	0.00320159276445863	0.00341358064779399	TG(18:1/18:1/22:1)+NH4	(18:1/18:1/22:1)	TG	C61 H116 O6 N1	25.26	958.8797	3.842612312	0.620398334
21.52_790.6945m/z	790.6945	21.52	Accucore_C18_pos	534062.59	0.00465272049430349	0.00100710978623307	0.00136329742325312	0.0095650216022817	0.00186492889222809	0.00105256189388811	0.00038829317241811	0.000526123559656145	0.00121707323941099	0.000923105460013198	0.00098808092673295	0.00484093308576451	0.000770844203100421	0.001303942917993	0.00780608158878835	0.0606693748755179	0.0032363949387124	0.000785928475126363	0.000875603543787287	0.00125452389858327	0.00729908604097746	0.00342574159667109	0.0125992682350288	0.0104323522584449	0.00480296400630845	0.0114318459648733	0.000963984084950271	0.00314083573409417	0.017321941749788	0.000735527268676432	0.0107540060843651	0.00100409153364998	0.00584242767642051	0.00591683763068902	0.00590152633844042	TG(14:0/14:0/18:3)+NH4	(14:0/14:0/18:3)	TG	C49 H92 O6 N1	21.53	790.6919	42.78787464	0.219115634
23.42_938.8209m/z	938.8209	23.42	Accucore_C18_pos	915315.07	0.00893261929908655	0.00195327806323909	0.00255025727191968	0.0100709050681666	0.00235333288586577	0.00132577872853719	0.000666455266408216	0.00182610114090384	0.00234493644327254	0.00129932021623694	0.00126246883454706	0.00806498897049625	0.00164528310142895	0.00244466120135065	0.0155116983457368	0.0878294781452078	0.00911840068220596	0.00262912410840571	0.00164691488688686	0.00588084270465034	0.0122526441764222	0.00322579487136761	0.014409463392126	0.011217671141677	0.010368788120695	0.0162290392029857	0.00165505903032203	0.00543705119441872	0.0218117015867293	0.00157444916733136	0.00892118724784046	0.00256758857563768	0.00888311825453027	0.0087499389426483	0.00925014946064793	TG(17:0/18:1/22:5)+NH4	(17:0/18:1/22:5)	TG	C60 H108 O6 N1	23.41	938.8171	3.826298579	0.180385196
20.84_888.7069m/z	888.7069	20.84	Accucore_C18_pos	2885360.47	0.0250962327610706	0.00553630048323629	0.0065337118965181	0.0458327849602159	0.00873088121173155	0.000668836291341691	0.00039818188087439	0.0023647082111198	0.00639393471567123	0.000149455234261968	0.000156235662891731	0.0296041254382623	0.000979881406413263	0.00704426649297041	0.0385148290218945	0.276376107354502	0.0133209350398224	0.00346079408838107	0.00469746784504871	0.00477175105611358	0.0296669319563848	0.0182100292685331	0.0629878253229704	0.0489663766966328	0.0268007100764413	0.0454352253726435	0.00696041931854086	0.0147895872148256	0.0769168994386984	0.00469106606622627	0.0467626571750673	0.00549881228814189	0.0282960814780684	0.0284721543779635	0.02882542190762	TG(18:4/14:0/22:6)+NH4	(18:4/14:0/22:6)	TG	C57 H94 O6 N1	20.84	888.7076	18.89336756	0.371691307
22.76_948.8033m/z	948.8033	22.76	Accucore_C18_pos	15641165.33	0.145714163659527	0.0334593291538939	0.0445189918694029	0.158378800263424	0.0508096478871907	0.0107207969676833	0.00774338169135684	0.0226443759064756	0.0418012426168749	0.011437580250954	0.0107445083415789	0.141532195070371	0.013968612477576	0.0489906109628609	0.244382867752637	1.49150379509344	0.118016755084751	0.0342471165993773	0.0355420921795872	0.072893798769589	0.202388215820255	0.0568709701274553	0.323932680100666	0.239435545555468	0.175718085362157	0.283690588667143	0.0351114114068101	0.075443569614275	0.352650715312153	0.0343021900773163	0.130043928941027	0.0379555256200092	0.15446961054756	0.158975168740559	0.159735947800604	TG(18:1/18:2/22:5)+NH4| TG(18:1/18:1/22:6)+NH4	(18:1/18:1/22:6)	TG	C61 H106 O6 N1| C61 H106 O6 N1	22.4774731962103| 22.7697913665661	948.801465469999| 948.801465469999	33.8739855295828| 58.8217776450793	0.553871974534116| 0.268243974534115
21.24_890.7218m/z	890.7218	21.24	Accucore_C18_pos	5428184.41	0.0435175133206593	0.0106342449798056	0.0126906455747834	0.0915382793267287	0.0192569345067605	0.00209111907960709	0.00126902047244878	0.00553309976372649	0.013684975332298	0.00156551309415733	0.0012673644602378	0.0536719935194761	0.00324271533322517	0.0137720972947769	0.0778592090769278	0.567489316636003	0.0322215328790991	0.00782726408392211	0.0105019188732404	0.0118301502052204	0.0684809517501887	0.0334819153469098	0.114987984550956	0.0958097350628072	0.0504553602410081	0.105664989541893	0.0119844778026755	0.0431836174075603	0.162893619961943	0.0082217189741578	0.115374707095073	0.0104166116113029	0.0547385782120183	0.0564428473876539	0.0561382139779465	TG(14:0/18:3/22:6)+NH4	(14:0/18:3/22:6)	TG	C57 H96 O6 N1	21.25	890.7232	24.82279889	0.201725393
21.80_944.7667m/z	944.7667	21.8	Accucore_C18_pos	40152040.35	0.327007687372713	0.084347335282295	0.112696923395404	0.457550614282466	0.132132311427707	0.0299799195930948	0.0176744942030302	0.0568430118636531	0.101240181941017	0.0252147971889135	0.0230651679421087	0.370129544164424	0.0366895438634489	0.112729742253554	0.561331310022394	3.83159605149149	0.248811267768565	0.077321717304209	0.0886432484453295	0.137415513680826	0.512255504083527	0.165432553520777	0.761774006129084	0.637318860597373	0.386337960485447	0.783187680327786	0.0920192634497807	0.235935171757627	0.978663280322131	0.0792268148040347	0.444653384376214	0.0890381532323444	0.378963744844549	0.384140172663441	0.381742290131509	TG(18:1/18:3/22:6)+NH4	(18:1/18:3/22:6)	TG	C61 H102 O6 N1	21.81	944.7702	38.19970015	0.423892577
23.79_902.8200m/z	902.82	23.79	Accucore_C18_pos	7778027.46	0.0704095161095103	0.0198546508806166	0.0255664703180827	0.113633418996245	0.0209278404266181	0.0217314337220856	0.00910077513944106	0.0139193898824513	0.0222599947867053	0.0290571443285724	0.0240012155150403	0.0606593334698871	0.0185681341299166	0.0224140877157107	0.104794653252494	0.806461543270161	0.0656729600071887	0.0206238993531301	0.0149279262443173	0.0336279697985825	0.0992577243923746	0.0346343625212991	0.161738967487646	0.123381464258252	0.0696135274974531	0.183241338716122	0.0167833445676261	0.0591963251329162	0.173251671030758	0.0160694594417116	0.0942423079038505	0.0194236758498541	0.0803119989784506	0.0803940176718642	0.0810788265937327	TG(18:1/18:1/18:1)+NH4	(18:1/18:1/18:1)	TG	C57 H108 O6 N1	23.79	902.8171	63.35898556	0.212145572
23.25_912.8018m/z	912.8018	23.25	Accucore_C18_pos	1568306.61	0.0133671749925826	0.00381320653035528	0.00482099762764212	0.0204085131057145	0.00526112332973268	0.0019148505277949	0.00123984068598362	0.0031685654163948	0.00476299337493082	0.00224143630044283	0.00194952395337104	0.0122056080029714	0.00251438502501244	0.00469315891804854	0.0255815938992756	0.151153164674322	0.0151303354850369	0.00481606005177203	0.00357517118727982	0.00802611375910988	0.0223911354850553	0.00663264926719924	0.0283134028284607	0.0210286706247197	0.0167399940022341	0.0320373600317222	0.00313933373177162	0.0151929342020015	0.0401214266571459	0.0030477761011637	0.0226016888092921	0.00455854648664772	0.0167087976325614	0.0167256115904456	0.0170520463699771	TG(16:0/17:0/22:5)+NH4	(16:0/17:0/22:5)	TG	C58 H106 O6 N1	23.27	912.8015	8.303237552	0.063846803
26.40_908.8665m/z	908.8665	26.4	Accucore_C18_pos	3360626.46	0.0322027674049246	0.0112902662288857	0.00757449120549785	0.0263366099530468	0.0024017127392654	0.0281961107709129	0.0126222813993784	0.0114538510524671	0.00393463542532582	0.103686689841356	0.059647467236643	0.0222038961470518	0.0427171296132612	0.00785133662432484	0.0347705639327064	0.0250617312774807	0.0250463433691879	0.0200786965482879	0.0172025882717144	0.065146824687476	0.0228323817919109	0.0299021703299735	0.0938777438947917	0.0174600358211473	0.0408000851129099	0.0425686207519606	0.00814491433430895	0.0121816007601195	0.0273833508514459	0.00698289186246606	0.0260931078341355	0.0152950500478467	0.0205942076331845	0.0219109670013712	0.0223530568891422	TG(18:0/18:0/18:0)+NH4	(18:0/18:0/18:0)	TG	C57 H114 O6 N1	26.40	908.8641	58.92789189	0.687686399
23.14_848.7712m/z	848.7712	23.14	Accucore_C18_pos	28713629.49	0.243269939175936	0.062070202122976	0.0839880172684224	0.398701989082593	0.0851929430381611	0.0545303591499664	0.0246295116989446	0.0437400405904289	0.070839524447426	0.0594189370336451	0.0576201841598555	0.245594780711355	0.049368224729326	0.0846691478886456	0.394428451953314	2.97035068235818	0.185238089227444	0.0595037092413288	0.0579315228123225	0.102651732390128	0.391930664670931	0.143506344523614	0.724225234744227	0.557542151614916	0.270291935712067	0.688843876099989	0.0704430655743974	0.18086408066941	0.635567279900204	0.0621655558523085	0.336840348985805	0.0654337787270277	0.296735112709922	0.295831438561415	0.299563564985215	TG(16:0/16:0/18:2)+NH4	(16:0/16:0/18:2)	TG	C53 H102 O6 N1	23.14	848.7702	42.87518413	0.214704628
23.82_926.8199m/z	926.8199	23.82	Accucore_C18_pos	3342559.18	0.0364315695281062	0.0065251502208498	0.00905110629138013	0.0366427591858772	0.00843252374189249	0.0037493071384196	0.00260028492986277	0.00698121880268137	0.00817431450082746	0.00478921131828058	0.00427809383062621	0.0332370418321054	0.00474924591780386	0.00862907624603979	0.0633729449762579	0.360195448264536	0.0288527388109057	0.00962533928485064	0.00538627271668358	0.0224546667965484	0.0445000529021138	0.0104255716126499	0.0504666121626991	0.0417875298730238	0.0431985291029638	0.0629116896608152	0.00659697244892026	0.015771483372019	0.0819839270546764	0.00594401067257197	0.0269297085388062	0.010304889117535	0.0326880547917891	0.0334225625666281	0.0344680598847078	TG(20:1/18:1/18:3)+NH4| TG(18:0/16:0/22:5)+NH4	(20:1/18:1/18:3)	TG	C59 H108 O6 N1| C59 H108 O6 N1	23.5549674384137| 23.8274804221064	926.81711547| 926.81711547	41.371570727832| 36.9132069706604	0.216920407875129| 0.147536491439514
20.95_1040.7729m/z	1040.7729	20.95	Accucore_C18_pos	3415918.03	0.0431265377612979	0.0128170506755448	0.018318015895894	0.0187470234254385	0.0146549524139251	0.00263503168464944	0.00267399454448528	0.00408917326868572	0.0148521360435227	0.00177318205475146	0.00188911447599477	0.0503676232295215	0.00188872697668624	0.0162644768197166	0.0476267233853578	0.221415111968941	0.030892266371349	0.00444334056475843	0.0142268936870605	0.0288228141347464	0.039402477820337	0.00755139606697579	0.0443423155959354	0.0410091610970664	0.0461541363312225	0.0348616162803339	0.0152107808044966	0.00505284209865801	0.0589926730285112	0.0157529471981474	0.00929357266694333	0.00502576056364752	0.0291955110569295	0.0305016155176818	0.0299117906256971	TG(22:6/22:6/22:6)+NH4	(22:6/22:6/22:6)	TG	C69 H102 O6 N1	20.96	1040.7702	3.406201493	0.25043303
24.56_904.8366m/z	904.8366	24.56	Accucore_C18_pos	5157675.88	0.0478162806551098	0.011394347283334	0.0153579351351601	0.0714891272240807	0.0105262358106259	0.0118238520970017	0.00656320855128358	0.0117401885969069	0.0130965163776745	0.0160484192357088	0.0135544128049276	0.0440880250696052	0.012268919378496	0.0133630229677444	0.0672893206173712	0.533329405986928	0.0419351739308404	0.0158726962966247	0.00686055717840224	0.0233101649874522	0.062906507818656	0.0203748288378421	0.0957065125381554	0.076459418422609	0.0483400161424277	0.113628914669551	0.00999523133825116	0.026192767637026	0.113237486156825	0.00886618193777166	0.0480586319372144	0.0166408833938911	0.047550684548407	0.048450825547701	0.0499982717668437	TG(16:0/18:1/20:1)+NH4	(16:0/18:1/20:1)	TG	C57 H110 O6 N1	24.58	904.8328	58.08725634	0.172725805
23.24_874.7881m/z	874.7881	23.24	Accucore_C18_pos	18222634.13	0.154912453403623	0.0427700425586206	0.0565282733359346	0.280103025902512	0.0589543065595618	0.0322802619634866	0.014927780455332	0.0299347613954603	0.050682738005571	0.0424657205576352	0.0353867258801005	0.151723218216125	0.0322166588576294	0.0558904632052862	0.274059307493295	1.99069435203146	0.144180322141728	0.0442245205500768	0.0391779167221313	0.0695589239048294	0.260610755223457	0.0977348628262466	0.464975346485073	0.348113751945127	0.183222173949768	0.472770846949614	0.0414428975244256	0.166901713889089	0.453122394192283	0.0382477404493667	0.26464094817387	0.0442500325808027	0.204949696426445	0.203416524218211	0.207951209882971	TG(18:0/16:0/18:3)+NH4	(18:0/16:0/18:3)	TG	C55 H104 O6 N1	23.24	874.7858	51.42642296	0.324828954
23.14_936.8035m/z	936.8035	23.14	Accucore_C18_pos	2389443.63	0.0231014526965186	0.00523456773488199	0.00683765087859973	0.0280696368011061	0.00790230377894431	0.00134421034331057	0.00134330516245522	0.00447402115992117	0.00667393350095811	0.00156143664578752	0.0011090037769447	0.0217046151057992	0.00233733244527938	0.0071245183627978	0.042780742759471	0.230930514686907	0.0230579605722617	0.00677917589630838	0.00525259474523415	0.0139395651820735	0.0350426038290829	0.00948605791061015	0.047689907415098	0.0339224763077671	0.0287774196828896	0.0457394905108975	0.00473697401998137	0.0160110563931339	0.0605853140568704	0.00456931612372269	0.0249689572072667	0.0069219573462722	0.0256285262643579	0.0257742686344231	0.026017305618385	TG(18:1/17:1/22:5)+NH4| TG(17:0/18:1/22:6)+NH4	(18:1/17:1/22:5)	TG	C60 H106 O6 N1| C60 H106 O6 N1	22.8066743336286| 23.1278883820914	936.801465469999| 936.801465469999	16.6812657010682| 9.40199621160047	0.456071684080299| 0.123036247652271
22.78_872.7714m/z	872.7714	22.78	Accucore_C18_pos	19679330.22	0.154487035044731	0.0475980224993939	0.0582012713403684	0.318265110407063	0.0757845752046076	0.0308107156679206	0.0139024132402585	0.0300191282419884	0.0620228185557815	0.035934469317754	0.0315658997898286	0.153709857090653	0.0356450875059042	0.0610795736407362	0.305451556384116	1.89766412541372	0.190930668903105	0.0533287619492117	0.0507350379069488	0.0715359299634382	0.286951765566945	0.114053647465934	0.409046380472987	0.3127730647162	0.199040444977396	0.512288038104117	0.0390856130582861	0.279866125175094	0.571194961120305	0.0367987744084148	0.417102916558697	0.0472742310779724	0.224063272937679	0.230037905486474	0.229558666697059	TG(16:0/18:1/18:3)+NH4	(16:0/18:1/18:3)	TG	C55 H102 O6 N1	22.77	872.7702	72.6183496	0.036144949
21.33_992.7730m/z	992.773	21.33	Accucore_C18_pos	2439400.31	0.021169898868926	0.00662405243866149	0.00863264264942055	0.0146384997243493	0.00974302763491424	0.00131681035547775	0.0010445321037821	0.00290137387155681	0.00783457071986351	0.00114991016385646	0.00107230987117744	0.0231392898597975	0.0016129230309309	0.00894828366921274	0.0340582379464563	0.198643346989025	0.017533895963777	0.00391520692069602	0.00792562884737702	0.011553774843728	0.0253580673087455	0.00656014820229707	0.039383979460666	0.0283268861360095	0.0278044435264779	0.025250935899556	0.00597980518130197	0.00566808446530009	0.0489008980166855	0.00623910538864933	0.0118355552328128	0.00472773256522545	0.0212136527648141	0.0221327408793463	0.022286816245098	TG(20:4/20:4/22:6)+NH4	(20:4/20:4/22:6)	TG	C65 H102 O6 N1	21.29	992.7702	5.292184632	0.412854223
23.52_836.7731m/z	836.7731	23.52	Accucore_C18_pos	4529752.76	0.039267806044028	0.0116627634114796	0.0148598225610358	0.0558406039907959	0.0111232228672901	0.0192856321113037	0.00701864011439015	0.00782561491452178	0.010077365425273	0.0178126434611242	0.0194727078329462	0.0304625850957446	0.0160422214134269	0.0120112497479866	0.0473627633663607	0.283223329026079	0.0313716868377428	0.0123029550093219	0.00941876956766375	0.0194190304898757	0.055384588769337	0.0202981573071022	0.0816076166957523	0.055557028295602	0.0335583743166802	0.087015596791075	0.0102042305635748	0.0348710955187984	0.0854534818573957	0.00979489734089285	0.0577628070979152	0.0106482960392731	0.0395707110485696	0.0384156694890729	0.0405253988113771	TG(15:0/16:0/18:1)+NH4| TG(16:0/16:0/17:1)+NH4	(16:0/16:0/17:1)	TG	C52 H102 O6 N1| C52 H102 O6 N1	23.1350346560874| 23.5307417226949	836.77016547| 836.77016547	46.1364286546003| 55.9733679389893	0.168054649253033| 0.4104123159197
24.64_878.8210m/z	878.821	24.64	Accucore_C18_pos	5934766.1	0.055437728630103	0.0140892948096326	0.0179487719150157	0.0681193208257333	0.011405149098762	0.020387474550781	0.0103564656260438	0.0162296257045329	0.0135205065363994	0.0287941803911907	0.0206129669466279	0.05124127332424	0.0195069743911424	0.0165143446880577	0.0827345079535122	0.389467589946987	0.0444424993193699	0.0195590555128432	0.0104819443580204	0.0380578963224369	0.0682197390667379	0.0217955590234858	0.0831405079284312	0.061957893246485	0.0534331088242272	0.114648255037998	0.0129678444649035	0.035771287224763	0.144578261366813	0.0114177377805089	0.0502049121337832	0.0195695330065431	0.0483686687296589	0.0492845807903414	0.0507966305794346	TG(18:0/16:0/18:1)+NH4	(18:0/16:0/18:1)	TG	C55 H108 O6 N1	24.64	878.8171	56.59213965	0.437076377
24.07_864.8053m/z	864.8053	24.07	Accucore_C18_pos	874284.35	0.00790536660898266	0.00296849316213483	0.00359336001054528	0.0125063528611169	0.00253763825370925	0.00410131554739759	0.00170674301396047	0.00201242840013714	0.00267081831108296	0.00446734011268588	0.00395517581641763	0.00569660809670841	0.00386577569822289	0.00262112110950138	0.010236617352932	0.0500685717515925	0.00768282176977335	0.00306483568151869	0.00223370656597048	0.00471380302068187	0.0118188235213964	0.00411258940494161	0.0135915670045937	0.00836655787050964	0.00709494350561166	0.0192027151535009	0.00202133304973858	0.0114365137150284	0.0183906340486146	0.00207348574740946	0.0144256304412891	0.00254062608180809	0.00855741742259265	0.00870122657482403	0.00866273212406693	TG(16:0/17:0/18:1)+NH4	(16:0/17:0/18:1)	TG	C54 H106 O6 N1	24.19	864.8015	47.00155907	0.385642821
21.66_854.7240m/z	854.724	21.66	Accucore_C18_pos	1393584.7	0.0117155256789728	0.00271356662687116	0.00354369517571291	0.0214325792434124	0.00494609029080594	0.00196392512729	0.000526921533271853	0.00155174397005341	0.00347724891322593	0.000880321519988652	0.00107335527445337	0.0127018040952411	0.00146774506307415	0.00375518634993387	0.0187711046164672	0.145123559372919	0.00919669214743285	0.00243246230654713	0.0027191964494796	0.00412348698822355	0.0187178288358125	0.00825815922807306	0.0333400422039264	0.025609058613367	0.013361536199496	0.025460533669761	0.00322414815303448	0.0111409603132119	0.037875078773892	0.00244585549481901	0.0283117452948752	0.00283391103291711	0.0145775632686541	0.0150918491625314	0.0147317842885237	TG(15:0/14:0/22:6)+NH4	(15:0/14:0/22:6)	TG	C54 H96 O6 N1	21.66	854.7232	9.688782092	0.091420607
22.08_970.7881m/z	970.7881	22.08	Accucore_C18_pos	20090931.46	0.218200884717206	0.0491805066340585	0.071476498385814	0.148963056392136	0.071625243644203	0.0142267279634513	0.0125746709227213	0.0316525700777098	0.0581592516010079	0.0148055132904852	0.0140738734419548	0.221908204569602	0.0144245721006259	0.0767112779419673	0.333255199477903	1.88599405386043	0.11825357181867	0.0406233638485044	0.0517962769145874	0.101242969166014	0.218419599795812	0.0600553311475079	0.396172328602823	0.302600928521728	0.264765907883567	0.255169938465771	0.0639082725090978	0.0403910448338189	0.412928744208804	0.0685533985473845	0.102529285145439	0.0524712112499609	0.202775407289961	0.206625859816801	0.205555921269115	TG(16:0/22:5/22:6)+NH4	(16:0/22:5/22:6)	TG	C63 H104 O6 N1	22.09	970.7858	28.00888203	0.3707357
21.80_982.7877m/z	982.7877	21.8	Accucore_C18_pos	4197331.43	0.0371023420320386	0.0100544619915095	0.0131892380320388	0.0347797913864372	0.0142185986488828	0.00165358024856113	0.00189506072262345	0.00574657317211347	0.0118003005387854	0.00154107421445574	0.00146005471108037	0.0387181468202924	0.00236170489858156	0.0134107969133212	0.057537322353082	0.33051762669403	0.0289705637342393	0.0074800261261533	0.0103924931131773	0.0194517427046255	0.048165373034993	0.0135709820345458	0.0775005060287378	0.0563429033311712	0.044344051529526	0.0590605671318297	0.0110147453807104	0.0125854455994773	0.0831444948316064	0.010626150968261	0.0262278678705848	0.00860077554601595	0.0382115207692454	0.0384850646856518	0.0386652635824419	TG(17:0/22:6/22:6)+NH4	(17:0/22:6/22:6)	TG	C64 H104 O6 N1	21.84	982.7858	3.354529993	0.397013015
22.53_768.7104m/z	768.7104	22.53	Accucore_C18_pos	2124629.41	0.0213666862794427	0.00461094307197961	0.0058430755994285	0.0267152324262785	0.00340790048889756	0.0136564157602693	0.0044083932821688	0.00480165503359345	0.00327375082193076	0.0121120221866323	0.0127643820599526	0.0191356314988488	0.0106832725981567	0.00507545190354769	0.0215972096826514	0.0724166057104252	0.0139139120392249	0.00594846024836002	0.00394296890485389	0.0110699967017189	0.0216741683818041	0.0139849210439218	0.0439675140364054	0.0311367762998238	0.0165425363367195	0.0360788650099431	0.00527411623948539	0.00784223866524592	0.0332258690355877	0.00465061565202432	0.0245753638813218	0.00651094724306491	0.0165015548012526	0.0166337676257168	0.0162019585908282	TG(16:0/14:0/14:0)+NH4	(16:0/14:0/14:0)	TG	C47 H94 O6 N1	22.51	768.7076	52.13224184	0.477577531
22.68_1024.8348m/z	1024.8348	22.68	Accucore_C18_pos	1488708.83	0.020351798230166	0.00340474835875615	0.00476783332902911	0.013600747750834	0.00440389620732884	0.000836968664247967	0.00112457973519999	0.00238339696443185	0.00414603981803674	0.000764987121303629	0.00115376444860041	0.0203152605507978	0.00110822374602063	0.0044527268882778	0.0264539439598895	0.152162571951302	0.0142217648774384	0.00293787335671202	0.00271489772188085	0.00940311037426934	0.0185079532577042	0.00450696336133533	0.027675089261347	0.0217627156766599	0.0219496971185358	0.0219394746132963	0.00420192265056492	0.00197255867030354	0.0352188398522608	0.00410838755906224	0.00665337739781938	0.00351396852077066	0.0147850169931164	0.0153617398211063	0.0153736106696747	TG(20:0/22:6/22:6)+NH4	(20:0/22:6/22:6)	TG	C67 H110 O6 N1	22.65	1024.8328	3.589153796	0.575305588
23.83_876.8045m/z	876.8045	23.83	Accucore_C18_pos	24130487.36	0.195395485410411	0.0545438175306516	0.0725481815229915	0.322866611637756	0.0669433459325946	0.0359480374353521	0.0188733327467633	0.0394721651236767	0.063635008273869	0.0546402937574467	0.040869844387608	0.193123644239393	0.0377228915973545	0.0687579306426617	0.318241331599717	2.2545435193459	0.16376605439585	0.0572489107946172	0.0476291101590905	0.0934394178778028	0.308287723391279	0.101079613331012	0.475773374426712	0.371753743887613	0.216550432625524	0.561267947406242	0.0604516374145145	0.181248636812866	0.503703512227402	0.0527113453382239	0.268465572466661	0.0587141337855993	0.229288724717504	0.233419615960578	0.237407059722572	TG(16:0/18:1/18:1)+NH4	(16:0/18:1/18:1)	TG	C55 H106 O6 N1	23.84	876.8015	54.04185293	0.153625491
21.04_864.7069m/z	864.7069	21.04	Accucore_C18_pos	2512542.09	0.019509299424073	0.0051711356760361	0.00571651533792511	0.0438106154801913	0.00822267569412878	0.000807240476378166	0.000687427133859255	0.00196941947296575	0.0065268630627001	0.00054628995854202	0.00037429539357611	0.0238736858335713	0.00118371620743696	0.00630918703710051	0.0324346405416302	0.213760949290671	0.0176773824778258	0.00298532976050546	0.00476703958059069	0.00685801871962211	0.0298013260102129	0.0168600013608722	0.0444330406407515	0.0379588804871617	0.0217963037830917	0.0456280564212085	0.00502308971713933	0.0217525335929467	0.0731242287309014	0.00345425839845719	0.0565480203200543	0.00355113765968773	0.024004857834353	0.024231291388436	0.0242417151944135	TG(18:4/16:1/18:3)+NH4	(18:4/16:1/18:3)	TG	C55 H94 O6 N1	21.00	864.7076	7.061600893	0.026859736
25.32_932.8676m/z	932.8676	25.32	Accucore_C18_pos	1200244.99	0.0132984201865284	0.00295528832328721	0.00375089200695926	0.0145747147494418	0.00187555539958164	0.0039454930322723	0.00211320587081226	0.00347760631845554	0.0027135696955225	0.00457229241010882	0.00460746267807207	0.0113168451067698	0.00423183682728631	0.00290775961824437	0.0139789193809362	0.102872876557782	0.0116047329316472	0.00475629741464467	0.00145036408259961	0.00632507596392623	0.0130571942033982	0.00440376398869957	0.0199778470926536	0.0150411162579216	0.0128242852386541	0.0234471477831672	0.00206377006914383	0.00376656541678863	0.0230229358622215	0.00182989568109323	0.0090779712252506	0.00490739728788423	0.0103126969487077	0.0105297907229459	0.0108907717372889	TG(16:0/18:1/22:1)+NH4	(16:0/18:1/22:1)	TG	C59 H114 O6 N1	25.33	932.8641	36.04479848	0.481786293
21.82_994.7861m/z	994.7861	21.82	Accucore_C18_pos	24655932.87	0.2304727898121	0.0547786288179427	0.0742339395575919	0.193499084505956	0.0729791394867869	0.0228835133660052	0.0116575066847767	0.0336623484042493	0.0584572800285372	0.0159027424231753	0.0168259174492803	0.254903941440191	0.0231717713712526	0.076913203099975	0.327933467828414	1.93646602350619	0.175595277680276	0.041349773013052	0.0599035006799731	0.133820583990712	0.310081469154303	0.0805985007263863	0.490959301182376	0.372173607343349	0.262704634060742	0.373261063961881	0.0635230314198428	0.0880133919361663	0.462857423918534	0.0597607005303891	0.16097923962479	0.0488881258634155	0.211819579499274	0.215087205891203	0.214479012696219	TG(22:5/18:2/22:6)+NH4| TG(18:1/22:6/22:6)+NH4	(18:1/22:6/22:6)	TG	C65 H104 O6 N1| C65 H104 O6 N1	21.5264651022424| 21.8215059585405	994.785815469999| 994.785815469999	10.2412499800708| 34.7837274606267	0.704617688901773| 0.399334910359686
