Compound	m.z	Retention.time..min.	Mode	Intensity	M27_KV_E	M12_EX_E	M9_EX_E	Y8_KV_E	M21_DEV_E	AY10_KV_E	AO13_KV_E	AO10_KV_E	M7_EX_E	AY3_KV_E	AY1_KV_E	M29_KV_E	AY2_KV_E	M8_EX_E	M18_D6_E	O9_KV_E	MA_M2_E	AO8_KV_E	M24_DEV_E	M4_D6_E	M5_D6_E	Y9_KV_E	O13_KV_E	O11_KV_E	M28_KV_E	O8_KV_E	M10_DEV_E	Y6_KV_E	M19_D6_E	M13_DEV_E	Y7_KV_E	AO3_KV_E	QC1	QC2	QC3	LipidIon	FattyAcid	Class	IonFormula	RT_LS	mz_LS	mscore	tscore
16.58_776.5254m/z	776.5254	16.58	Accucore_C18_pos	366062.54	215325.92	1573013.16	1296864.66	567317.59	3377601.07	195971.61	466160.98	724546.72	2161369.47	172491.22	175609.14	194791.60	244823.35	1288588.35	259763.48	315657.88	147890.64	644183.31	1775047.25	196233.14	214107.98	525764.26	129766.04	242387.31	216594.58	176612.27	1730575.51	629756.92	227836.44	1791264.27	416467.21	783676.08	849786.10	786551.79	839918.40	PC(22:6/14:1)+H	(22:6/14:1)	PC	C44 H75 O8 N1 P1	16.58	776.5225	15.13489629	1.130770226
18.39_864.5775m/z	864.5775	18.39	Accucore_C18_neg	364940.11	154815.81	534620.91	528065.15	232000.39	1572571.04	159531.88	369481.85	792375.28	1137378.70	223505.31	109979.79	285338.53	295690.86	579468.29	537349.32	347563.67	249289.20	544337.90	716883.62	294568.03	344188.21	360398.37	93600.31	279062.30	472059.26	157305.42	442357.75	485227.94	487904.14	550545.12	229436.36	788025.62	617340.91	593765.56	621758.99	PS(20:0/22:5)-H	(20:0/22:5)	PS	C48 H83 O10 N1 P1	18.39	864.5760	5.231992808	0.129455785
18.18_884.5434m/z	884.5434	18.18	Accucore_C18_neg	361986.22	172348.96	555996.82	564012.83	198855.04	1049318.15	234555.34	468138.23	899366.22	930803.21	312557.01	171126.16	265560.19	381370.39	613197.00	421341.21	288058.80	253307.32	663613.50	643626.89	274623.60	345699.61	308090.74	100020.97	246572.78	383273.90	138760.53	481456.34	312938.19	378272.82	559365.58	181275.44	892737.49	561602.56	581754.67	577608.78	PS(22:3/22:6)-H	(22:3/22:6)	PS	C50 H79 O10 N1 P1	18.17	884.5447	4.476505565	0.708812784
17.24_861.5501m/z	861.5501	17.24	Accucore_C18_neg	355874.45	166608.54	1619992.77	1469533.31	359836.15	3965743.16	157129.94	395539.23	817688.09	3320182.60	177288.93	145518.39	202365.37	276029.96	1609189.91	451882.92	313419.42	134461.51	696010.29	1948465.28	232940.42	293995.42	458391.41	86606.70	253599.16	318613.29	173348.91	1527320.75	621428.42	351912.76	1739308.99	291006.37	852450.14	916590.12	853314.33	909146.26	PI(18:1/18:1)-H| PI(18:0/18:2)-H	(18:1/18:1)| (18:0/18:2)	PI| PI	C45 H82 O13 N0 P1| C45 H82 O13 N0 P1	17.2200986260993| 17.487	861.549856529999| 861.549856529999	47.7259972706893| 16.272905161796	0.0545473421929258| 0.176400283650494
18.94_812.5453m/z	812.5453	18.94	Accucore_C18_neg	355581.53	520138.88	933556.82	965931.54	235957.88	1158093.19	28913.39	73002.52	130851.38	1341063.91	31946.04	26513.20	536803.03	42810.16	944988.67	475115.30	278013.08	417796.05	117805.75	650425.42	351984.77	380195.03	263969.02	79587.41	194383.13	690315.48	112450.71	646245.23	379797.09	359178.28	619662.72	228514.69	136771.14	502045.17	512556.88	511527.05	PS(18:1/20:2)-H	(18:1/20:2)	PS	C44 H79 O10 N1 P1	18.95	812.5447	5.412651041	0.745645395
17.92_744.5910m/z	744.5910	17.92	Accucore_C18_pos	347382.12	563456.67	1444493.72	1382142.29	171228.42	1560528.45	36034.18	94149.32	225236.39	2806779.10	53286.95	51754.19	502352.27	68037.75	1321946.99	640335.52	295670.66	442549.28	171119.31	594048.43	399093.58	526235.19	175289.52	74902.40	214984.29	642804.52	155048.03	923111.78	284275.89	597559.02	1003916.15	213676.59	177629.19	659800.58	603149.72	628598.27	PC(16:0e/18:2)+H	(16:0e/18:2)	PC	C42 H83 O7 N1 P1	17.93	744.5902	9.02532982	0.336973756
16.04_760.4929m/z	760.4929	16.04	Accucore_C18_neg	341972.00	264526.95	1716555.92	1524387.88	532235.43	3883522.41	130748.60	361806.92	587348.39	2485269.70	99762.50	103869.46	262210.35	155699.19	1587895.73	251845.03	390619.97	175628.75	484248.85	2032560.80	232268.10	277073.75	485561.99	109784.49	282148.36	289304.09	162903.74	2090780.79	406829.41	225493.36	2179100.89	322137.07	680963.63	830455.62	800826.28	817558.34	PE(16:1/22:6)-H	(16:1/22:6)	PE	C43 H71 O8 N1 P1	16.02	760.4923	30.86304935	0.031739382
18.30_818.6066m/z	818.6066	18.30	Accucore_C18_pos	336908.59	360747.24	427597.20	386304.61	365961.00	634513.79	94172.74	142004.40	415107.60	709116.50	111515.54	87812.12	308643.53	133329.22	342820.56	449126.68	680955.72	244083.21	272455.14	265964.66	207319.88	419507.48	231875.55	169515.28	314869.01	313930.67	330996.62	358756.95	416174.80	514615.98	362409.24	456674.02	303705.59	380169.55	389358.24	426700.45	PC(18:1e/22:6)+H	(18:1e/22:6)	PC	C48 H85 O7 N1 P1	17.93	818.6058	16.53820208	0.546027485
17.05_716.5246m/z	716.5246	17.05	Accucore_C18_neg	336169.92	218536.76	1049294.60	941566.66	408008.72	1719893.51	140344.45	338412.61	492495.39	1419423.16	122919.41	108168.21	220416.03	160104.61	925567.01	333927.22	364388.21	147352.55	458156.30	1071278.02	249962.74	299946.82	393668.11	122256.26	268781.52	262468.68	172340.40	1147894.53	366327.05	283040.95	1143637.74	273998.33	562139.41	653368.11	621114.02	653409.55	PE(16:0/18:1)-H	(16:0/18:1)	PE	C39 H75 O8 N1 P1	17.02	716.5236	10.19164105	0.777115904
25.24_958.8823m/z	958.8823	25.24	Accucore_C18_pos	335985.95	469648.85	414483.84	526302.92	720922.69	611147.37	31896.11	57675.81	222178.28	766786.34	45079.65	46896.14	306149.15	61196.53	345680.44	840067.92	6460072.20	326291.46	283521.21	146229.83	150258.59	512885.38	192000.18	233922.99	436275.81	524799.26	508246.46	234863.96	255650.80	1185876.33	231813.08	347447.24	412538.57	673521.58	639633.47	702260.09	TG(18:1/18:1/22:1)+NH4	(18:1/18:1/22:1)	TG	C61 H116 O6 N1	25.26	958.8797	3.842612312	0.620398334
15.22_774.5077m/z	774.5077	15.22	Accucore_C18_pos	332718.99	333276.34	1427407.52	1058879.43	341635.38	3106831.66	246606.96	542534.36	1179457.41	2289401.51	172673.66	160870.89	321727.49	278769.32	1034020.50	340146.32	128328.81	180442.38	805296.65	1082223.78	153540.45	146187.66	334153.38	34679.01	102377.20	332161.63	67477.18	1256877.78	280506.79	322057.57	1272887.91	202719.47	1083798.25	721521.22	706961.91	709351.62	PC(14:0/20:5)+Na| PC(22:6/14:2)+H	(14:0/20:5)| (22:6/14:2)	PC| PC	C42 H74 O8 N1 P1 Na1| C44 H73 O8 N1 P1	15.1935764762415| 15.1999930521566	774.50442847| 774.50683347	23.1934519942781| 5.07093870489607	0.505340865622734| 0.370505557803499
17.10_935.5656m/z	935.5656	17.10	Accucore_C18_neg	324531.83	38390.54	655554.25	599804.25	265447.59	1098695.41	399220.28	840115.99	1767510.34	1199082.31	378616.24	366167.23	41615.34	560768.35	628005.18	53378.22	137554.23	24021.95	1268266.34	534038.38	35214.62	44202.24	282896.42	41579.26	126199.95	47293.27	88210.10	592313.00	201031.27	39929.63	606741.14	142446.03	1613656.70	636911.74	590705.73	636628.61	PI(20:1/22:6)-H	(20:1/22:6)	PI	C51 H84 O13 N0 P1	17.14	935.5655	29.79192938	0.173121075
18.44_844.6106m/z	844.6106	18.44	Accucore_C18_neg	322397.96	329716.53	978881.20	838846.99	271843.58	1818715.85	74556.62	178586.08	360516.16	1458031.76	76308.51	63564.01	315079.39	108946.59	791128.74	439138.76	307093.43	297123.64	300470.01	885456.39	311380.85	350154.25	268187.99	68407.43	180348.93	390274.86	129961.60	819200.25	424721.67	359703.55	820748.38	219803.47	337692.93	533443.88	519417.07	538742.43	PS(18:1/22:0)-H	(18:1/22:0)	PS	C46 H87 O10 N1 P1	18.42	844.6073	4.348280912	1.989029742
18.52_792.5584m/z	792.5584	18.52	Accucore_C18_neg	317973.09	414018.98	1056726.51	962737.07	229598.86	1521341.03	102750.50	229595.84	376773.59	1704483.40	117995.14	102299.54	427867.29	149208.11	913022.36	399308.22	256732.38	353093.21	315070.54	609584.68	313803.96	320875.64	247652.11	69594.42	181105.09	533769.43	115999.89	651346.57	270915.41	312922.91	639096.91	200866.44	400518.73	538789.93	524203.80	547317.28	PE(18:0/22:5)-H| PE(18:0/22:5)-H	(18:0/22:5)| (18:0/22:5)	PE| PE	C45 H79 O8 N1 P1| C45 H79 O8 N1 P1	18.1906646917152| 18.5167543174972	792.554880529999| 792.554880529999	42.9929193289138| 24.0389599198805	0.0810816629482558| 0.391076996281588
17.55_840.5165m/z	840.5165	17.55	Accucore_C18_neg	311223.35	289588.85	1161408.87	967842.05	305788.66	1294503.11	81099.39	144667.71	166099.49	1359526.86	89266.22	89750.96	299250.80	118814.93	953279.67	473394.93	407082.02	286310.43	167907.73	931982.79	484645.06	490847.60	316658.04	117795.66	265764.10	321509.14	167236.39	1071341.13	404032.21	371508.69	1050653.70	241163.45	183699.13	547121.10	576259.78	571262.13	PS(20:4e/22:6)-H	(20:4e/22:6)	PS	C48 H75 O9 N1 P1	17.55	840.5185	3.986249133	1.020458362
18.57_850.6344m/z	850.6344	18.57	Accucore_C18_pos	303955.66	258980.74	613707.35	553115.78	300162.49	1188246.19	159034.67	293631.86	715806.36	956786.47	144638.42	134839.50	271343.64	220639.70	541768.63	360467.14	902415.32	208338.30	465727.96	418337.24	211742.23	294464.59	211566.23	103906.49	282492.04	290263.26	221775.64	483571.36	351925.96	475460.97	484103.47	307748.83	577337.02	516122.77	498123.35	521947.34	PC(19:0/22:5)+H	(19:0/22:5)	PC	C49 H89 O8 N1 P1	18.56	850.6320	10.60517508	0.162737465
19.32_824.6167m/z	824.6167	19.32	Accucore_C18_pos	299126.36	315374.98	673900.35	635461.83	274622.39	1112346.22	39107.28	122146.86	222725.51	1116637.39	40056.78	30998.24	310463.52	66627.89	608042.40	365766.06	766930.66	287789.20	194723.02	435128.39	262292.64	353653.70	213140.14	83608.44	234399.41	336451.62	179377.53	479096.88	367009.23	450794.11	459462.64	221654.37	237327.62	415419.48	407782.28	422038.53	PC(16:1/21:0)+Na| PC(19:0/20:4)+H	(16:1/21:0)| (19:0/20:4)	PC| PC	C45 H88 O8 N1 P1 Na1| C47 H87 O8 N1 P1	19.2952087272588| 19.283	824.61397847| 824.61638347	7.94168441945424| 8.1152873926462	0.310799253034373| 0.98499975083622
24.95_918.8525m/z	918.8525	24.95	Accucore_C18_pos	297479.17	425997.82	356754.15	458203.23	617553.22	495624.32	71058.29	105892.95	198497.04	552494.13	75313.25	72558.12	269834.33	95912.28	300032.74	615642.31	3458593.97	284320.90	243065.71	153305.23	154493.44	456127.74	185046.06	194279.24	294925.61	425092.51	382866.89	202987.34	347597.05	914416.47	215511.87	401309.62	316686.03	565071.09	538159.96	574568.16	TG(15:0/20:1/20:1)+NH4	(15:0/20:1/20:1)	TG	C58 H112 O6 N1	24.97	918.8484	3.295468025	0.110795926
3.58_524.2792m/z	524.2792	3.58	Accucore_C18_neg	295228.59	235155.17	396234.22	319213.92	205914.20	651084.62	225350.79	293307.05	586881.31	521367.83	157176.10	169890.40	205356.17	253928.46	406348.88	653874.95	306986.15	219514.37	635013.21	613679.26	281946.00	371117.21	307890.77	136674.37	236592.47	251401.57	174495.19	604617.62	295755.44	294701.74	553721.91	190201.77	565021.71	360146.72	463116.60	461708.69	LPE(22:6)-H	(22:6)	LPE	C27 H43 O7 N1 P1	3.57	524.2783	20.71263231	7.670831115
18.23_860.5424m/z	860.5424	18.23	Accucore_C18_neg	287978.58	287708.04	669301.51	651110.03	285563.43	960794.16	62655.63	140100.31	198620.30	864521.40	75377.01	59690.53	322408.84	90758.46	630930.57	362960.96	297445.66	257236.26	183566.47	585764.86	293175.58	286099.17	311895.19	101328.49	235088.10	381574.86	146440.79	608258.72	396699.54	288249.12	620586.68	268878.13	226017.91	432902.47	440816.43	439439.89	PS(20:2/22:5)-H| PS(20:2/22:5)-H	(20:2/22:5)| (20:2/22:5)	PS| PS	C48 H79 O10 N1 P1| C48 H79 O10 N1 P1	18.2340656705882| 18.507	860.544710529999| 860.544710529999	3.64523303761943| 4.44198959316593	0.571510919460516| 0.782588622186654
19.36_612.5582m/z	612.5582	19.36	Accucore_C18_pos	286155.33	201173.74	911215.19	780659.71	268641.44	1203073.36	142839.36	225323.16	291843.28	950605.76	178652.16	173282.89	158394.40	172107.70	732417.54	293895.04	388617.80	164275.59	341832.13	856773.96	220850.47	280467.38	261056.20	150570.32	221430.13	234989.12	219190.75	825839.72	405371.46	333051.58	905804.17	317520.62	364988.06	546202.41	506042.13	559055.07	DG(16:0/18:1)+NH4	(16:0/18:1)	DG	C37 H74 O5 N1	19.35	612.5562	21.96979099	1.895973289
17.21_688.4932m/z	688.4932	17.21	Accucore_C18_neg	285447.32	151523.23	1761308.55	1463246.09	466983.95	3607019.06	66556.17	184308.22	320054.97	2286792.60	52196.04	56186.45	144695.71	85512.60	1535867.04	292131.01	330521.25	82197.63	278763.63	2103430.46	198512.82	243134.62	478448.92	106490.39	272377.57	192919.22	152925.19	2321298.39	491154.64	231906.58	2326433.64	343016.22	389465.29	843141.92	781248.96	833019.30	PE(16:0/16:1)-H	(16:0/16:1)	PE	C37 H71 O8 N1 P1	17.20	688.4923	19.10450394	0.337993352
17.48_810.5308m/z	810.5308	17.48	Accucore_C18_neg	284518.39	252122.43	637467.28	638243.86	92408.46	947206.84	147337.19	273776.63	679423.00	1278896.62	180136.96	91708.00	348207.71	210574.53	696639.22	425293.74	115806.47	277126.17	456601.61	401590.96	251934.58	280002.52	128220.99	11941.31	63146.48	479615.49	40095.97	321710.55	289034.26	367309.38	359099.53	99482.30	410990.66	436824.16	439566.90	445909.69	PS(18:0/20:4)-H	(18:0/20:4)	PS	C44 H77 O10 N1 P1	17.39	810.5291	13.45823581	0.216253651
5.57_522.3578m/z	522.3578	5.57	Accucore_C18_pos	282122.58	302136.49	284824.41	257104.68	202802.74	687979.13	53285.37	65528.98	135621.95	581719.58	42504.27	41242.68	288330.93	44258.69	263105.50	318692.97	319952.78	218537.99	96141.21	315316.36	283943.90	280301.26	138363.51	164986.51	368878.69	323934.92	486358.75	340923.65	473801.81	352841.40	362575.28	181770.06	149409.36	381670.79	373081.84	394070.65	LPC(18:1)+H	(18:1)	LPC	C26 H53 O7 N1 P1	5.54	522.3554	29.54225732	7.104176387
20.05_656.5848m/z	656.5848	20.05	Accucore_C18_pos	280993.99	274612.64	343543.83	373936.93	399919.37	239065.65	221934.76	179754.52	204645.29	396665.56	348897.38	374964.64	171433.68	204353.16	295772.06	231954.58	143577.39	493626.56	288541.71	211451.60	354550.50	280429.26	250581.80	277611.49	149527.73	281558.72	362402.36	212079.71	210663.95	305217.40	423716.59	320726.94	349018.13	400320.35	313604.27	331735.44	TG(12:0/12:0/12:0)+NH4	(12:0/12:0/12:0)	TG	C39 H78 O6 N1	20.08	656.5824	34.62537594	1.790158379
19.78_866.6643m/z	866.6643	19.78	Accucore_C18_pos	273383.93	188865.14	387567.64	408968.54	242301.64	980094.81	123703.91	213134.13	474474.11	793228.71	108541.11	98881.24	207197.98	174655.07	378499.92	272323.96	1032461.91	148336.36	339012.89	361253.81	116022.90	284629.37	136554.39	41276.64	186402.17	238548.42	215571.11	381917.07	511067.35	543054.63	353534.11	274443.91	380980.66	382268.12	390307.89	401389.10	PC(20:0/22:4)+H	(20:0/22:4)	PC	C50 H93 O8 N1 P1	19.79	866.6633	4.352058121	0.021050845
15.27_736.5308m/z	736.5308	15.27	Accucore_C18_pos	269268.97	376317.23	494269.31	449687.54	86631.49	721700.97	120599.30	256279.15	519448.20	1015424.75	90133.88	78549.00	354624.48	138012.26	446152.26	299218.36	105490.65	282258.80	379339.92	252794.11	191332.64	162922.38	81733.21	16633.47	62921.91	334096.15	43722.35	356950.99	43996.16	283512.38	323333.58	57835.28	460583.18	328010.90	312558.73	333730.58	PC(12:0e/22:6)+H	(12:0e/22:6)	PC	C42 H75 O7 N1 P1	15.26	736.5276	8.594333555	0.494611884
15.49_784.4930m/z	784.4930	15.49	Accucore_C18_neg	263625.13	78945.88	1098663.22	773467.78	288727.98	2257957.31	106247.65	275341.65	574535.43	1487405.77	122300.86	122154.72	72211.48	253289.98	788268.89	84570.78	120434.17	125011.76	638159.43	1234014.32	67002.53	103423.18	273960.28	25629.78	81598.64	92149.44	111879.37	541073.31	857575.47	78041.94	616080.44	319788.58	580811.72	482596.47	469090.47	475654.55	PE(18:3/22:6)-H	(18:3/22:6)	PE	C45 H71 O8 N1 P1	15.47	784.4923	22.43846767	0.398836363
23.93_938.8202m/z	938.8202	23.93	Accucore_C18_pos	253426.09	455285.36	190148.67	271517.65	417622.79	583844.48	6868.13	17621.54	137162.45	465241.43	8763.95	7386.43	318507.37	17079.09	235334.54	1127660.25	3949259.58	297458.74	148850.72	135167.69	272208.51	576898.81	106881.34	110435.64	183838.27	625244.20	295073.26	149442.82	337782.72	1170398.09	144409.50	276012.76	229512.33	515164.92	502513.10	532154.29	TG(17:0/18:1/22:5)+NH4	(17:0/18:1/22:5)	TG	C60 H108 O6 N1	23.41	938.8171	3.826298579	0.180385196
18.23_913.5841m/z	913.5841	18.23	Accucore_C18_neg	250350.73	224163.71	359677.21	328553.57	101331.11	687821.98	90573.77	190046.80	370498.43	633384.15	97624.66	57658.37	249300.43	116972.62	336219.09	287726.35	168024.64	314899.35	259434.96	283521.98	251401.02	280260.04	120407.81	34986.50	109296.31	333586.36	66101.04	253487.17	192785.38	249289.10	271696.57	93766.50	290147.75	320402.09	307745.85	309820.66	PI(18:0/22:4)-H| PI(20:0/20:4)-H	(18:0/22:4)| (20:0/20:4)	PI| PI	C49 H86 O13 N0 P1| C49 H86 O13 N0 P1	17.9119397850066| 18.2254429288664	913.581156529999| 913.581156529999	5.13532611341536| 17.5378391621513	0.0337333229041654| 0.300900756100793
17.92_718.5405m/z	718.5405	17.92	Accucore_C18_neg	249952.37	51962.34	817671.79	709434.95	319518.60	1655721.53	236466.27	603403.38	801343.75	1358339.32	198548.22	166775.67	53615.26	252291.84	720860.20	177162.07	247612.90	45016.67	716155.49	979485.94	119019.58	148770.31	331152.67	75184.56	165060.34	62637.13	113471.61	998735.03	467577.64	129332.04	1021809.38	233123.05	789868.59	623388.60	614047.80	636044.58	PE(18:0/16:0)-H	(18:0/16:0)	PE	C39 H77 O8 N1 P1	17.92	718.5392	9.746997863	0.441153452
19.05_816.5799m/z	816.5799	19.05	Accucore_C18_neg	245496.09	175873.30	425824.75	526189.77	130409.00	753274.59	70794.02	174951.54	465214.63	958490.24	84005.38	33060.83	316277.40	106430.19	601729.77	466565.02	211501.50	210657.07	299103.27	385249.03	244338.22	318731.71	202563.82	52172.13	161058.77	465943.96	96899.13	225231.22	246653.95	375945.97	300487.69	132343.13	392668.78	392628.02	378302.20	389770.32	PS(20:0/18:1)-H	(20:0/18:1)	PS	C44 H83 O10 N1 P1	19.06	816.5760	20.00776808	0.346200304
17.81_774.5462m/z	774.5462	17.81	Accucore_C18_neg	245066.41	219811.09	932941.79	763144.01	242447.83	1634475.95	36978.45	97165.68	168329.08	1353254.39	43224.71	43638.27	217224.09	65031.19	706483.23	361990.11	283789.07	232129.01	136650.79	713206.28	325095.21	303950.92	247684.99	53894.54	169638.03	275446.75	89928.95	805877.68	409227.07	272087.29	811417.33	219893.96	145081.98	435633.98	413177.28	427327.45	PE(18:2e/22:5)-H	(18:2e/22:5)	PE	C45 H77 O7 N1 P1	17.81	774.5443	5.017874829	0.316110554
18.90_770.5733m/z	770.5733	18.90	Accucore_C18_neg	243736.01	255165.12	890575.73	829823.38	259321.60	1158761.08	31012.14	90110.73	148115.16	1286032.95	31992.64	33539.54	238240.07	46963.05	769597.80	273889.57	247590.62	237534.15	145364.41	569824.00	239881.41	250192.90	266715.79	67623.33	197398.75	298314.61	120215.74	631563.64	273562.07	224931.69	640704.26	204989.34	174103.68	429134.85	416799.60	418160.90	PE(20:1/18:1)-H	(20:1/18:1)	PE	C43 H81 O8 N1 P1	18.91	770.5705	16.40180954	0.050227793
16.88_871.5345m/z	871.5345	16.88	Accucore_C18_neg	242239.63	218351.21	915275.37	725248.76	196582.78	1576243.53	37677.02	105764.51	244203.99	1295290.64	43108.13	18189.28	240275.26	74198.32	700631.71	352974.61	189436.88	342727.08	198308.61	763536.39	326398.69	395124.29	216285.04	42519.89	100438.28	310906.64	83617.24	631236.69	591191.45	342828.20	640623.82	204476.89	166551.22	481141.88	448683.28	480676.42	PI(17:0/20:4)-H	(17:0/20:4)	PI	C46 H80 O13 N0 P1	16.88	871.5342	16.70145312	0.242314392
17.60_786.5310m/z	786.5310	17.60	Accucore_C18_neg	239956.21	183249.55	721427.32	739912.50	160978.28	1262365.01	37319.34	96219.18	243578.78	1385229.78	62616.23	28811.73	303505.20	89935.27	845039.73	400803.43	199069.63	263048.28	193661.47	652082.81	236333.65	294780.37	231247.03	51955.98	152562.47	479030.90	119692.03	396604.89	515777.69	366665.79	469885.56	192015.02	206804.74	445277.58	430347.69	444397.75	PS(18:0/18:2)-H	(18:0/18:2)	PS	C42 H77 O10 N1 P1	17.59	786.5291	22.69307442	0.300361858
16.47_718.4835m/z	718.4835	16.47	Accucore_C18_neg	236468.68	239840.43	539659.50	429326.04	183452.07	1046213.98	103715.47	266936.26	523761.42	782861.56	80630.47	79462.71	233096.93	129099.49	436415.24	281669.54	178184.00	198790.84	404484.76	443434.01	269151.36	209486.51	174368.60	43517.83	118615.73	271004.78	72055.83	593242.55	98101.41	207751.68	563417.17	132725.63	474504.00	353174.21	334401.23	343632.65	PE(14:1e/22:6)-H	(14:1e/22:6)	PE	C41 H69 O7 N1 P1	16.45	718.4817	10.04732218	0.625389304
18.07_838.5605m/z	838.5605	18.07	Accucore_C18_neg	233713.24	132335.93	629792.78	616712.72	108760.39	1100732.43	53565.15	143948.01	350341.44	1124012.60	84647.79	31816.52	230227.13	99605.55	659248.08	330985.37	169240.25	209181.16	237199.35	495861.54	216499.79	291952.24	162750.96	33044.76	107642.43	346789.84	68482.62	403735.43	403427.26	291947.35	465423.24	124130.45	270562.98	398160.98	382213.49	403710.30	PS(18:0/22:4)-H	(18:0/22:4)	PS	C46 H81 O10 N1 P1	18.07	838.5604	16.51453622	0.45563653
19.80_892.6799m/z	892.6799	19.80	Accucore_C18_pos	232011.57	182031.67	231952.34	232125.22	247736.01	757808.69	187720.12	324345.11	723719.79	446621.34	154961.80	148839.75	198309.64	232070.80	228123.38	300565.47	947637.71	110534.88	468151.86	224639.90	132275.06	216318.69	187408.51	78945.03	249638.33	233338.06	175446.07	219179.54	337227.54	419019.19	209554.10	242691.03	593621.85	367642.06	369382.57	387349.28	PC(24:1/20:4)+H| PC(24:1/20:4)+H	(24:1/20:4)| (24:1/20:4)	PC| PC	C52 H95 O8 N1 P1| C52 H95 O8 N1 P1	19.7893368792377| 20.1019664919329	892.67898347| 892.67898347	16.4686351228954| 7.84525814046898	0.553988060553093| 0.406225833341039
15.02_726.5093m/z	726.5093	15.02	Accucore_C18_pos	228753.15	254122.83	919058.63	629320.51	325443.91	1500930.20	58171.89	142248.33	213289.10	1262768.41	46572.10	44096.74	219063.27	63454.07	607928.27	245838.73	146404.51	118551.78	179331.85	636549.74	139720.61	149084.07	286012.23	38349.16	98613.70	238443.04	60999.27	1195783.92	166203.24	253277.78	1098012.43	246059.10	258201.11	428884.74	409777.00	439723.39	PC(12:0/20:4)+H| PC(12:0/20:4)+H| PC(12:0/20:4)+H	(12:0/20:4)| (12:0/20:4)| (12:0/20:4)	PC| PC| PC	C40 H73 O8 N1 P1| C40 H73 O8 N1 P1| C40 H73 O8 N1 P1	14.6550949297678| 14.9908941330836| 15.242	726.50683347| 726.50683347| 726.50683347	13.0542806524781| 15.4202612244622| 9.63992618206073	0.735347441079303| 0.390636774412637| 0.311429342939883
