"LipidIon"	"FattyAcid"	"Class"	"nfur.PreD.Y.1"	"nfur.PreD.Y.2"	"nfur.PreD.Y.3"	"nfur.PreD.Y.4"	"nfur.NonD.2"	"nfur.NonD.3"	"nfur.NonD.4"	"nfur.D6d.1"	"nfur.D6d.2"	"nfur.D6d.3"	"nfur.D6d.4"	"nfur.D1m.1"	"nfur.D1m.2"	"nfur.D1m.3"	"nfur.D1m.4"	"Ast.PreD.Y.1"	"Ast.PreD.Y.2"	"Ast.PreD.Y.3"	"Ast.PreD.Y.4"	"nfur.Dexit.1"	"nfur.Dexit.2"	"nfur.Dexit.3"	"nfur.Dexit.4"
"PC(20:1/22:6)+H"	"(20:1/22:6)"	"PC"	0.064696921464695	0.0610565047455834	0.0332469537911799	0.0484990810518818	0.0635556125146766	0.0731042201572383	0.0781630514949071	0.0541602909183573	0.0606626388069567	0.0618342558832746	0.0566853035225942	0.0471213090568467	0.0489003283765795	0.0474114617669353	0.0465294646120319	0.130841491252529	0.115343957253865	0.105827548110472	0.103382195988507	0.0733718373318219	0.0758214819287216	0.0716549530134801	0.072289187943905
"PC(18:1e/22:6)+H| PC(18:1e/22:6)+H"	"(18:1e/22:6)"	"PC"	0.00710958625727575	0.00650912339944961	0.00838229108142402	0.00420858880487656	0.0133561888286949	0.0153364444614834	0.0159390633307626	0.0157952519957459	0.01955941672253	0.0180620784619048	0.0156238116885762	0.0101065705589965	0.0104617105288377	0.013273724393636	0.0108195670119229	0.00192610340842626	0.00255519095273073	0.00159878180878573	0.00299763117691378	0.0187431750376647	0.0168108987873755	0.0182858810413355	0.0169580300890649
"PC(20:0/22:4)+H"	"(20:0/22:4)"	"PC"	0.00185947594774718	0.0010072456410847	0.00252487904633174	0.00261473673237755	0.000978773504295818	0.00094740383645488	0.000880085441010074	0.00184926300861861	0.00110066660977577	0.00233789530364289	0.00413799102911149	0.00150411932440021	0.00184768909770275	0.00161318426634653	0.00180742361210989	0.0021421187828957	0.00202382842969976	0.00186623979644215	0.00209596511759473	0.000839015739146401	0.00109553166594518	0.0011336640427601	0.00100883314915902
"PC(17:0/22:6)+H"	"(17:0/22:6)"	"PC"	0.0366859702138732	0.0349076093934987	0.0401155397994978	0.0379476027812294	0.0463077358589364	0.0402974171116547	0.040368716534758	0.0366709982757185	0.0377731267392586	0.0410836288334698	0.0394218323737188	0.0269172456882568	0.0277262250962888	0.0290682509107959	0.0263572639464875	0.0349992603208656	0.0372514678214059	0.028860172679227	0.0316449345457721	0.0430889342487739	0.0399980282910779	0.0412891377172462	0.038602653081258
"PC(16:1e/20:4)+H"	"(16:1e/20:4)"	"PC"	0.0405590730034392	0.0357433098357008	0.0270905545985579	0.0363276748836012	0.0393044423448433	0.0573403184262535	0.055732325290107	0.0752395963186509	0.0570485479325419	0.0514305065955152	0.0784603880153603	0.0558897117603632	0.0602563172868899	0.0539729522400571	0.0598962125184144	0.0513712680406678	0.0499951824366078	0.0474484011872941	0.0499394783683941	0.0721342909328683	0.081248748756066	0.0705176861304262	0.0766055222380126
"PC(17:1/14:0)+H| PC(15:0/16:1)+H"	"(15:0/16:1)"	"PC"	0.046903704581673	0.0458735055672617	0.0352021256846919	0.0397243971180115	0.0511390124706514	0.0453265344096182	0.0442432751652812	0.0316065075709508	0.0335736509708605	0.0354641497865609	0.0339262928562173	0.021228455831445	0.0230901554900766	0.0215997546354948	0.0233722278230965	0.0242980363646481	0.0208979046562025	0.0204282068953444	0.0216362149560704	0.0392898500132604	0.0382635881093744	0.0378344555767573	0.0388835058658633
"PC(14:0e/16:0)+H"	"(14:0e/16:0)"	"PC"	0.00424294767326515	0.00394849010799444	0.00246496029827159	0.00482631279564661	0.00353684424608839	0.00501183138644447	0.00468478848451491	0.00587030355970579	0.00726530132893588	0.00586115362570767	0.0060672682258642	0.00439371648327072	0.00437458926552882	0.0048688937020729	0.00509989782280444	0.00330382494455007	0.00306748989308036	0.00273669574170161	0.00279414245302646	0.00480235244739463	0.00522478473288193	0.00570642300964893	0.00523054748294165
"PC(12:0/20:4)+H| PC(12:0/20:4)+H"	"(12:0/20:4)"	"PC"	0.00472417886339706	0.00431264524069309	0.00239115397649573	0.00443978534616207	0.00346912155565462	0.00329086940934269	0.00326885775238534	0.00275109034591659	0.00185263534684244	0.00174781079996102	0.00320355009719847	0.00212543956486938	0.00225599964200312	0.0022155237068044	0.00225540298063848	0.00302372830258637	0.00237192820765527	0.00265081657016853	0.0026301689350834	0.00283683907092351	0.00263032512151831	0.00232959065726779	0.00251799345958295
"PC(24:1/20:4)+H| PC(24:1/20:4)+H"	"(24:1/20:4)"	"PC"	0.00190118049545952	0.00138235324986387	0.00166604019918705	0.00231221436380039	0.000608634638698102	0.000543708447146434	0.000521662570307485	0.00204104187284536	0.00125484487845147	0.00177680346002656	0.00319286044802816	0.00144969766522208	0.00176842727809102	0.0012020864560685	0.00176794597611635	0.0032506554964951	0.00288937616685002	0.00280913411626413	0.00278498815758572	0.000502135998742924	0.000621809513696316	0.000638300842498921	0.000608027678954857
"PC(15:0/18:3)+H"	"(15:0/18:3)"	"PC"	0.0147942558011334	0.0143709449022103	0.016286014787723	0.0153272601219456	0.0130102054049175	0.0103945367625413	0.0101323854989642	0.00892154668481805	0.0106334738348914	0.0103346730065284	0.00841530799220998	0.00797194206747988	0.00742958624111018	0.00926990539754856	0.00743969239918217	0.00677921242222287	0.0056623826432269	0.00577902386351138	0.00614500592380807	0.0100651748069123	0.0105714951526129	0.00858228831679262	0.0106063051073924
"PC(16:2e/15:0)+H"	"(16:2e/15:0)"	"PC"	0.000349501986156114	0.000310139071136237	0.000291662910180042	0.000219605983594603	0.00050129166886229	0.000456287471658406	0.000452495325427864	0.00102371034584363	0.00111440704823749	0.000812420046605092	0.000993837836809425	0.00176750084374916	0.00164208325954281	0.00184181867233693	0.00159979408010133	0.000346268530527731	0.000211282432127183	0.000149952601034418	0.000162106225042254	0.000576120180407132	0.000651274698048919	0.000746723794369673	0.000699567219248523
"PC(22:0/22:6)+H"	"(22:0/22:6)"	"PC"	0.00365023386524699	0.00318063519691638	0.00259467153709063	0.00320525828304408	0.0024412588985863	0.00194383771078006	0.00198565736294798	0.00515981960076419	0.00381103829742848	0.0042817588088514	0.00544271876572233	0.00382331645590991	0.00435271542745064	0.00277689428678639	0.00429382814967445	0.0102021468354542	0.00982340667090284	0.00852580676149871	0.00699488784678405	0.00211863222417978	0.00248045380801369	0.00241562165344056	0.00225100750933569
"PC(22:6/22:6)+H| PC(22:6/22:6)+H"	"(22:6/22:6)"	"PC"	0.0726170219393591	0.069598540328751	0.0494790580040408	0.0539783223411242	0.0886052362297455	0.0870618007058091	0.0934890060109816	0.0610239464404345	0.0601591203256878	0.0690144731155902	0.0606777518163982	0.0635441789248175	0.065902148395817	0.0506708256973577	0.0619093373018943	0.16429630867811	0.125380372951662	0.105931239003879	0.111297208852973	0.0652155372639915	0.0609109505800965	0.0746962509622044	0.0633367018817188
"PC(18:0/18:1)+H"	"(18:0/18:1)"	"PC"	0.472245206963785	0.475147722831907	0.442528108006525	0.504859635955723	0.468929184648028	0.502443666737914	0.497875516764721	1.03670148693595	1.08149601719935	0.986899441091341	0.947451358956338	1.29305696158121	1.40578571858032	1.28070737942788	1.37945574151605	0.299486031142433	0.335989024591516	0.292620338049609	0.250804388236799	0.576730124772309	0.679538174675194	0.604725220738147	0.660500858137805
"PC(18:0/22:6)+H| PC(18:0/22:6)+H"	"(18:0/22:6)"	"PC"	0.262358048443749	0.258741207592524	0.217992358257723	0.241195514996616	0.396280288221785	0.421281319470414	0.425671296462458	0.530643562968627	0.525671641399112	0.528817638823169	0.488958828597031	0.506360026916278	0.53554383048379	0.445328643304542	0.544567305993091	0.342457451611021	0.352147783863013	0.272393887680198	0.263092186694297	0.409623030647594	0.431459652697086	0.384506799543295	0.408964698279605
"PC(14:0e/22:6)+H"	"(14:0e/22:6)"	"PC"	0.0583248434244672	0.0658293663410119	0.0325165782862741	0.0445472274586442	0.0615928871240955	0.0649247942360167	0.0578338857924437	0.0433388509843688	0.040098074953942	0.0394124235978531	0.0430392790849596	0.0639829021692992	0.0670360961483078	0.0413202667198339	0.0574283953589572	0.153128094210184	0.168752784052306	0.129614681227664	0.134868112542881	0.0446580491222703	0.0473903909843651	0.0428963650553369	0.0486574994345214
"PC(16:0/16:0)+H"	"(16:0/16:0)"	"PC"	0.573909934810485	0.562095308568845	0.540890500596894	0.518219944567616	0.633242801772198	0.616626627485291	0.607266629594341	0.286228897109226	0.292164829048758	0.294396076453288	0.280142028476491	0.133876719480061	0.143716839963637	0.147794485066222	0.146868549188698	0.858132968918011	0.800172759486077	0.724225578312568	0.691091058118167	0.44917149441415	0.4759596258184	0.484613608053382	0.486820593694517
"PC(22:5/22:6)+H| PC(22:5/22:6)+H| PC(22:5/22:6)+H"	"(22:5/22:6)"	"PC"	0.0754869329640088	0.0724663933587613	0.0393971126610324	0.0553138851878748	0.0802040180580702	0.0821830677049943	0.0898168730430291	0.0437944071646369	0.0407896861303486	0.0435058064226954	0.0422370948538749	0.0408110744824651	0.0435729488748436	0.0320654758616812	0.0405291601164787	0.18317271160362	0.126599159044003	0.12569834157295	0.112386157789912	0.0511815258185562	0.0511983631418105	0.0564569253826173	0.0519561149298043
"PC(15:0/14:0)+H"	"(15:0/14:0)"	"PC"	0.0174967066864803	0.0176570448057789	0.00735503372263734	0.0145975611781463	0.015379969046588	0.0159792988903484	0.0149593484370691	0.00865654521412437	0.00900560071744888	0.00890055936495512	0.00888849308078249	0.00426389929111463	0.00524528423397028	0.00417205549297872	0.00506207995138394	0.0129341128893837	0.00916610416262177	0.00913336230339219	0.0090930548339253	0.0107757257751329	0.0115696832442165	0.0114655258179092	0.0115407147136859
"PC(22:3/22:6)+H"	"(22:3/22:6)"	"PC"	0.00497789170338304	0.00427509503216586	0.00449015935171994	0.00618110526889465	0.00221235186178552	0.00182778761489066	0.00214849181421929	0.00319999818552474	0.00373060787627028	0.00493001410079071	0.00398246355631094	0.0032854340203666	0.00289728937727359	0.00305869188994701	0.0027441170450543	0.0102455149712281	0.00803266536504808	0.00739898160404321	0.00749053602606848	0.00142044638442936	0.00152106945957198	0.0010638448131944	0.00141421363201805
"PC(22:6/14:2)+H"	"(22:6/14:2)"	"PC"	0.000487477851243858	0.000444865185463108	0.000396441265242178	0.000532117544578311	0.000352387555942478	0.000328285191310074	0.000326562271112396	0.000171355643042175	5.49046443194065e-05	4.56531682174068e-05	0.000200027660801258	0.000167186603503687	0.000165023965582242	0.000166120839832017	0.000174002138048143	0.000247982153343194	0.000180934638999037	0.000256367513576754	0.000351883426759564	0.000352638771741939	0.000305652952645724	0.000280042799800111	0.000294897424177458
"PC(15:0/22:6)+H"	"(15:0/22:6)"	"PC"	0.0240448462846052	0.0228204542831489	0.0176327933511161	0.0192239967571482	0.0353335084318608	0.0346365330864202	0.0349037145786108	0.0183200583014859	0.0173386365704904	0.0174840921804538	0.0193533043814295	0.0163509972838248	0.017236660650277	0.0149879670095196	0.0177382644941326	0.0314905411777729	0.026694552603942	0.0240852334418976	0.0252883622962031	0.0294252608948981	0.0292709195384142	0.0304394109253201	0.0294361100908952
"PC(20:0/18:2)+H| PC(20:0/18:2)+H"	"(20:0/18:2)"	"PC"	0.108795258276609	0.104177039267503	0.0792359260211838	0.109879855616019	0.0925467635720909	0.0895915149432797	0.100470278226484	0.151904663450563	0.15995115138937	0.15099023264221	0.150934437319335	0.150478523945793	0.151863635121919	0.166257372576028	0.151438078735868	0.106923201061925	0.115218547553228	0.106699010393293	0.0991632947714683	0.104153573325113	0.123871808039932	0.110936069362093	0.118400568364343
"PC(15:0/20:5)+H"	"(15:0/20:5)"	"PC"	0.00824618381288143	0.00752254900014945	0.00608969820890628	0.00781230569962319	0.0085025512510915	0.00883343852704006	0.00856428544897567	0.00758407505074682	0.00651861361042959	0.00571043703510465	0.00835114342773761	0.00767618901581604	0.00781621137422067	0.00733939769397733	0.00742623925949175	0.0127679034059693	0.0115469289947629	0.0106830679811232	0.0111635584047676	0.00839765714287832	0.00804548844652112	0.00853251359150257	0.00796906639827664
"PC(16:1/21:0)+H"	"(16:1/21:0)"	"PC"	0.0140515500655084	0.0117518607128668	0.0120172249478893	0.0145972932676763	0.00917002739826251	0.00914087578715823	0.00893937891524976	0.0181082752685159	0.0202452236925957	0.0214130278593909	0.0210963073530306	0.0188654491316965	0.0203569928881707	0.0245203334006154	0.0192426512060348	0.00812819151181113	0.00929661030113995	0.00813733101999958	0.00812822663218932	0.0109534473499985	0.0128788082378791	0.0112807324473851	0.0123071090272148
"PC(18:0/22:5)+H| PC(20:1/20:4)+H| PC(20:1/20:4)+H"	"(18:0/22:5)"	"PC"	0.025532097419731	0.0255959905198239	0.0178911620900409	0.0276131015988662	0.0185544061278841	0.0182741475781715	0.0181587211486275	0.0363846223463426	0.0343077917641354	0.031617713090066	0.0384227255678615	0.0389646508563537	0.0445130587751258	0.0401659977673638	0.0420145131792365	0.0674292500338293	0.0656775578034927	0.0632988190931988	0.0590691568644048	0.0219569063997233	0.0246238642343533	0.0225496406722523	0.0213902543089143
"PC(22:6/13:0)+H"	"(22:6/13:0)"	"PC"	0.000815896838137365	0.000753264665422575	0.000364284424331443	0.000614654072148399	0.000599641721945227	0.000628658964828824	0.000613379610890193	0.000538315608134484	0.000352369104606581	0.000388421757234521	0.0006361126481154	0.000539386991771985	0.000517608305473322	0.000415512371139826	0.000491030658126242	0.00104604475449397	0.00071575482654075	0.000726176355182567	0.00080275221819829	0.000568108946019982	0.000532303370387773	0.00055202327045863	0.000540480674790289
"PC(15:0/18:2)+H| PC(15:0/18:2)+H"	"(15:0/18:2)"	"PC"	0.0442124879861143	0.0434068702412119	0.050841573630693	0.0412837415216741	0.0490045596186335	0.036409370609169	0.0373807273683705	0.0301874377141252	0.031825480333659	0.0337158353149654	0.0334619286503157	0.0233708429177295	0.0242167309625342	0.0293650633279734	0.025811217388919	0.0233622880192209	0.0229054740077456	0.0216070345274203	0.0247679303638876	0.0386023360415711	0.0367993062187455	0.0350886685508935	0.037032857008172
"PC(20:2/22:6)+H| PC(20:2/22:6)+H"	"(20:2/22:6)"	"PC"	0.00717927737854378	0.00676566898864741	0.00654372645045232	0.00637128168751144	0.00824973394418062	0.00679077625278825	0.00752823902050566	0.00484131183571122	0.00521280066066623	0.00565974296149228	0.00487651337676749	0.00350614004307835	0.00317672761190544	0.00319265776577806	0.00329726294895391	0.0117167895923703	0.0109493165084205	0.0101878621388357	0.0115640262486791	0.00620186108680001	0.00594352054929404	0.00548976019774297	0.00585674173200137
"PC(16:1/24:2)+H"	"(16:1/24:2)"	"PC"	0.00174516177312678	0.00171585059596287	0.00298266051259757	0.00245746947553268	0.00238353492768987	0.00197993476349338	0.00224225964188774	0.00267278743313128	0.0028032953397025	0.0031475086047452	0.00377350498230565	0.00269866433841242	0.00258319325805125	0.00329921797643788	0.00259966600524718	0.0032718566071913	0.00377675264871218	0.00375179157306289	0.00399046817213173	0.00199687295238103	0.00247353682830855	0.00227171677295087	0.00222326525820649
"PC(17:1/16:0)+H"	"(17:1/16:0)"	"PC"	0.164735025066054	0.158672326260391	0.163944025968158	0.163934622570289	0.178784147545804	0.156680840591507	0.1539814670489	0.141636024445461	0.155765238090209	0.158525007435332	0.150692309949678	0.105517791082058	0.116577279353421	0.125334563801165	0.122672997823744	0.118420039758824	0.12290539239458	0.110095238294748	0.1168246992144	0.148153903966244	0.148072543657069	0.154947430924854	0.148789228831091
"PC(18:0/12:2)+H"	"(18:0/12:2)"	"PC"	0.00187250792343116	0.00167946323745692	0.00075753725180916	0.00156117671310738	0.00143624969123613	0.00147702343804354	0.00144934879573733	0.000998697308663693	0.000950604780659113	0.000941651000794992	0.0011257328998883	0.000963562184170259	0.00101350203951423	0.000917691860486038	0.000945232969406246	0.00113385897817942	0.00080179089464197	0.000881648336496515	0.000756190261666975	0.00124929665245539	0.00126533558185739	0.00114968798695655	0.00128400413629105
"PC(17:1/18:2)+H| PC(17:1/18:2)+H"	"(17:1/18:2)"	"PC"	0.0214596571648102	0.0202074295271323	0.0196751137689509	0.0175522661026259	0.0172630156363037	0.017056852632738	0.0166954956531952	0.0174455151420095	0.0165443733901742	0.0216205849274568	0.0221057711257123	0.0173580058784738	0.0179901001432854	0.019451955227466	0.0182286315040394	0.0077224962158793	0.00799215341058421	0.00778867695419252	0.00954488487318762	0.0188164816943532	0.0186483583697433	0.0181029956360863	0.0191163014244837
"PC(16:1/20:5)+H| PC(16:1/20:5)+H"	"(16:1/20:5)"	"PC"	0.0223724754034488	0.0205466305548516	0.0207532453798664	0.0195218168777713	0.0237461712305238	0.0216542501050376	0.0229058009497113	0.0183250078873458	0.0153605980931628	0.0136837533485606	0.0212434446166875	0.0239417312967096	0.0258520406633539	0.0233382818493169	0.0255702138297323	0.028844715534619	0.0244035975888239	0.0261963084480858	0.0276511804901623	0.0223672976757612	0.022207555605467	0.020708073735129	0.0218818646968194
"PC(19:0/18:2)+H"	"(19:0/18:2)"	"PC"	0.0152482734418303	0.0140562016383479	0.0145890283935612	0.0168929104254223	0.0150950867534106	0.0140484419917208	0.0140611147962067	0.0193434689070159	0.0185746885248957	0.0190501972778955	0.0206408852615023	0.018938853110704	0.0200523873132053	0.0210613243727425	0.0194202466214898	0.00815085915690971	0.00863088775327866	0.00809378144117248	0.00786508606052779	0.0144948670209587	0.015294061030524	0.0154280210890572	0.0150223484663664
"PC(17:1/22:6)+H"	"(17:1/22:6)"	"PC"	0.0268493200078034	0.0253210143663213	0.0211375367101956	0.0216052670453428	0.038858672084273	0.0381381400952117	0.0408204157771062	0.0215174566777877	0.0208723358240736	0.0211523557754825	0.0220717246765421	0.0197472100304171	0.0204081219402157	0.0199121228180483	0.0200881939691036	0.0281686097542782	0.0246549955671562	0.0235414095295571	0.0238695223466614	0.0331861872277207	0.0330497096840276	0.0324837230651629	0.03312428652243
"PC(20:5/22:6)+H"	"(20:5/22:6)"	"PC"	0.0649887335808587	0.0593258636414971	0.0330553861285507	0.0534697240393309	0.0492477101591282	0.0603251183580895	0.060282514395448	0.0459705741982425	0.0355046201930865	0.035282305024016	0.0502002754222793	0.0510504987421867	0.054584284496182	0.0397684833802208	0.0501652991524058	0.196219422438113	0.149882960730777	0.151757118479191	0.146502566095431	0.0469481857848408	0.0467968380218771	0.0489693198978206	0.0443822362791705
"PC(16:0/14:0)+H"	"(16:0/14:0)"	"PC"	0.395724219670841	0.382348306390319	0.176402420521764	0.311882397539801	0.376895034427035	0.416329484519489	0.391875170936273	0.184614729429917	0.160885984738423	0.164505710217627	0.172667791437036	0.0661678575569698	0.0752860443715181	0.0585150780656304	0.0758812932883411	0.407654170643744	0.324390042120742	0.296543040354711	0.282650851808961	0.265976464855254	0.291285969651607	0.269073890127443	0.299011993025147
"PC(16:1/18:2)+Na| PC(16:1/20:5)+H"	"(16:1/18:2)"	"PC"	0.026163282703568	0.0264966221025894	0.0585394097659158	0.0327087347290618	0.0375707294400956	0.0175329283005026	0.0198498047948684	0.0178755619547957	0.0163156531479773	0.018076198927391	0.0201900302752818	0.01317461906096	0.0136831043199519	0.0209311643740805	0.0156375811059029	0.0347086619141875	0.0497150644375361	0.0436381827727206	0.0624681337289041	0.027595862322851	0.0253907732657144	0.0216143843807682	0.0250195478157592
"PC(8:0/22:3)+H"	"(8:0/22:3)"	"PC"	0.000312906473270994	0.00027603625375677	0.000127762200140334	0.000315832431304487	0.000194508028858449	0.00019459437606173	0.000198938445768694	0.00011701871354077	0.000111732608504684	0.000101776661058937	0.000157429919006083	0.000107265413816837	0.000100860909349701	8.44676135275002e-05	8.68279022235759e-05	5.505971721737e-05	1.83684697986792e-05	3.17843754183739e-05	4.6546355755153e-05	0.000182559133932733	0.000180174443143735	0.000151397253936855	0.000170163907925642
"PC(18:4/22:6)+H"	"(18:4/22:6)"	"PC"	0.00910527315313173	0.00832051969833739	0.00507500454384562	0.00841630718654763	0.00711459252955997	0.0085044332020797	0.00840711147974151	0.00655613180668965	0.0045292692491297	0.00416392248080279	0.00692071068371948	0.00796450569558426	0.00879289972222309	0.00632439376514976	0.00823948260694725	0.0163671558096097	0.0132823980119217	0.0144589369164149	0.0137135566312309	0.0070711090913925	0.00702994657527101	0.00662100785988531	0.00663306485821158
"PC(16:1/14:0)+H| PC(16:1/14:0)+H"	"(16:1/14:0)"	"PC"	0.0703974561919104	0.068301067385483	0.0286630156463004	0.0509620138240294	0.0819867671743235	0.081436085596859	0.0815351055524689	0.040610558625951	0.0386199795409738	0.0364878769221832	0.040679246523891	0.0311988498758519	0.0349711655605427	0.026752829453413	0.035662381630185	0.0382715346020418	0.0285464604872391	0.0285134223881731	0.0255737556949781	0.0588070261021499	0.0607016919269252	0.0578635299598207	0.0599736749483062
"PC(15:0/16:0)+H"	"(15:0/16:0)"	"PC"	0.0644533115810724	0.0656363135431599	0.0501643976777433	0.0601673296350477	0.0674038672073712	0.0649051786189602	0.0600799162677105	0.0374718820526297	0.0442531011059272	0.0451255613380038	0.0369927352319288	0.0147608486734654	0.0171461986222804	0.0167314435166883	0.0160457906028879	0.0562936601986202	0.0462029939187993	0.043660614739064	0.0440866274597622	0.0478050905689825	0.0495968363354501	0.0572760586465242	0.0519317370912952
"PC(22:6/14:1)+H"	"(22:6/14:1)"	"PC"	0.0043537196584344	0.00387811595894591	0.00311125344162646	0.00396784942984449	0.00480927583067749	0.00429295783361781	0.00445916125329049	0.00176396889408497	0.00186159167655226	0.00175864507908817	0.00173607790587238	0.00171485260496592	0.00173705513752632	0.0016083369821662	0.00164108468271148	0.00339354242477307	0.00321622503132311	0.0033143674744267	0.00293802637147999	0.00340529668350126	0.00347399900607327	0.00308897903009392	0.00343453346859393
"PC(4:0/16:0)+H"	"(4:0/16:0)"	"PC"	1.96252812864736e-05	2.02819779131331e-05	1.32632054912998e-05	1.12572892613115e-05	2.73590387019828e-05	3.84000664218308e-05	5.00484056897864e-05	3.17278585302536e-05	4.16716458282266e-05	5.00889612621628e-05	4.07788852675193e-05	2.47929236298981e-05	1.48755582199734e-05	1.96220830265017e-05	1.58066322115386e-05	3.12696165754952e-05	1.22127678919908e-05	1.74421778112813e-05	1.5504051351188e-05	3.4402322672766e-05	2.85541354988481e-05	2.7292502787519e-05	3.97228736142546e-05
"PC(18:1/22:6)+H"	"(18:1/22:6)"	"PC"	0.738908325656662	0.725811582765551	0.630457219158694	0.587762696012809	0.906553137890663	0.857895121823816	0.900784191574659	0.745462857005284	0.729072162960027	0.78852465198546	0.730012057711009	0.660507818026087	0.68907071420753	0.579732645894885	0.69367524082058	0.728135933768158	0.694686950749407	0.598723738492409	0.616379353292147	0.741517677061673	0.758545120169689	0.682091564079503	0.778732975638583
"PC(25:1/11:4)+H| PC(16:0/20:5)+H"	"(25:1/11:4)"	"PC"	0.533560530536792	0.491516774227138	0.476168492529121	0.519021218766023	0.58220612458027	0.627642976311899	0.63816209538926	0.495570902277713	0.344794529667534	0.320605243774372	0.497693455254592	0.44527720896221	0.465495679428623	0.397279611524158	0.458322127063006	1.15769606298865	1.16161517086311	1.06028807167436	1.151585011584	0.549698674612079	0.545208915029832	0.543358257903407	0.529520925833929
"PC(18:0/22:1)+H"	"(18:0/22:1)"	"PC"	0.0126252443577313	0.0115274238727024	0.00786040664155612	0.0114064290748587	0.00543695117252038	0.00443210864117848	0.00443967492986326	0.0177733788249286	0.0158103001417223	0.0164427889418149	0.0194902714406143	0.0163986892952219	0.0181131739342671	0.0154934154685144	0.0180813660775316	0.0112883232718337	0.00968274532100022	0.00924520015238548	0.00810896639396186	0.0051313805875347	0.00618473529242689	0.00603811795850649	0.00593539869681175
"PC(16:0/17:0)+H"	"(16:0/17:0)"	"PC"	0.0120179187592223	0.0120125004340298	0.024095043107757	0.0155892083454181	0.0169717323267471	0.0116311821680012	0.0117583904300762	0.00765963188320907	0.00913231195968456	0.010017158966669	0.00873302633813076	0.00405429777259452	0.00412348729593615	0.00719712992503495	0.00477766763116456	0.0132033642072689	0.0164683173894706	0.0141712712100077	0.016209758341232	0.0155224196875682	0.014763155869662	0.0173437427778011	0.0146515040410057
"PC(18:1/22:5)+Na| PC(20:3/22:6)+H"	"(18:1/22:5)"	"PC"	0.0648175612681451	0.0608917097564596	0.0444639966632538	0.0575860066355121	0.0346349993279969	0.0324122281998091	0.0329472964841193	0.0543807215340752	0.0545019498628376	0.049762710260775	0.0520120534967659	0.0541147290703586	0.056836225959845	0.0458639019113127	0.0531487355191459	0.0597010873395878	0.052230770256255	0.0518508094336639	0.048203968464019	0.0261443034122297	0.0300172894676	0.0159129812687606	0.0285782496406943
"PC(18:1/20:5)+H| PC(16:0/22:6)+H"	"(18:1/20:5)"	"PC"	0.981976633246216	0.960552634354216	0.759568403456265	0.771714233914139	1.46220304258443	1.63929631321969	1.68641506271089	0.99992556895698	0.87471841954845	0.951364887341179	0.959298731261063	0.787079082629144	0.793060886944269	0.60031868813765	0.80676232366311	2.12607510952666	2.04246999980342	1.57902964934803	1.67094942238862	1.20359690637741	1.23076934791269	1.1614886454937	1.28103563012917
"PC(11:0/22:4)+H"	"(11:0/22:4)"	"PC"	0.00195108479312258	0.00188340146218753	0.00163985181062821	0.00201119770541802	0.00163673818665769	0.00145353519871519	0.00142252204810552	0.00124267668870596	0.00119452811031102	0.00133060181037751	0.0016326254308152	0.00137773755687022	0.00136947770669459	0.00145108876476836	0.00116551492933641	0.00149921150408827	0.00139132903327227	0.00149044273805882	0.00137869003201959	0.00147693354908155	0.00136515915922404	0.00140342998972734	0.00132195066358378
"PC(14:1e/22:6)+H"	"(14:1e/22:6)"	"PC"	0.000245941695189075	0.000254287971018203	9.71749254971757e-05	0.000142618975603488	0.000613311812657126	0.000736150533993588	0.000825642808073691	0.00141423055149795	0.00164293105942091	0.00111558618021573	0.00125265449143135	0.00233002600214707	0.00237707296900696	0.00194714498534105	0.00238556470975966	0.00165144293537197	0.00111549470463151	0.000777148145364926	0.000977829648578621	0.00097601853273807	0.00109261700609275	0.00107331736821846	0.00116550726253501
"PC(20:0/18:1)+H| PC(16:0/22:1)+H"	"(20:0/18:1)"	"PC"	0.0982149844982735	0.0985874045041064	0.0710753353104841	0.125490574256793	0.0660043687527803	0.0639633803643591	0.0595932857591501	0.175223082233129	0.191133663064852	0.141047725171361	0.138364429353854	0.148129443709023	0.152368290840029	0.162407556535578	0.145936020320701	0.104154661693737	0.120113399528851	0.113629724558368	0.08773374625327	0.0570260941299765	0.0707251884884504	0.071403411857179	0.066532362454094
"PC(20:0/22:6)+H| PC(20:0/22:6)+H"	"(20:0/22:6)"	"PC"	0.0490709941604669	0.04917418952052	0.0342896106848424	0.0450681267762986	0.0436403845890685	0.03784750695413	0.0420703325301731	0.0632572903988743	0.064090101342821	0.0630388701318028	0.06430356702023	0.0568933234760782	0.060858933228205	0.0549001676023593	0.0608868578466972	0.128171175402629	0.123453491326502	0.109844636838719	0.102482154570016	0.0395384558500248	0.0431949060319322	0.0404787935045751	0.0421287131898721
"PC(11:0/20:2)+H"	"(11:0/20:2)"	"PC"	0.0045385556885735	0.00445250714686465	0.00150276104134162	0.00355729387917508	0.00477264811462298	0.0068677291690681	0.00695372563490676	0.0055612860320343	0.00535801055160887	0.00669285044740896	0.00701221326377012	0.00517861906611501	0.00543391568984819	0.00460585023401086	0.00547523585895907	0.001629839389211	0.00145430051755585	0.00125378298295521	0.00126017561573909	0.00491947635469038	0.00478851997520947	0.00578147093958151	0.00512028738043116
